age,policy_tenure,policy_amount,claim_amount,claim_ratio,past_claims,incident_hour,days_to_report,witness_present,police_report,linked_claims,is_fraud
34,11,10000,18590.38,1.55,0,5,10.8,0,0,4,1
35,7,200000,33186.71,0.17,0,10,1.7,1,0,0,0
29,16,50000,15589.54,0.31,1,21,0.2,1,0,0,0
18,5,10000,25058.21,2.51,1,9,1.4,0,1,0,0
53,2,10000,6995.01,0.7,0,0,1.2,1,0,0,0
77,29,200000,10555.07,0.05,1,1,1.5,1,0,0,0
71,27,200000,13991.24,0.07,0,14,1.1,1,0,0,0
72,22,25000,4349.21,0.17,1,8,0.4,1,0,0,0
40,10,200000,6823.17,0.03,1,4,0.9,1,0,0,0
18,10,50000,56983.07,0.95,2,9,11.6,1,0,4,1
53,14,50000,3788.77,0.08,0,13,1.8,0,0,0,0
53,12,200000,7221.62,0.04,0,6,0.7,0,0,0,0
28,17,100000,11080.23,0.11,1,0,2.6,0,0,0,0
46,6,10000,10284.98,1.03,1,21,1.4,1,0,0,0
77,12,25000,3536.37,0.14,0,15,0.2,1,0,0,0
55,11,10000,8280.56,0.83,0,4,0.1,1,1,0,0
27,5,200000,14282.07,0.07,0,16,0.0,1,1,0,0
56,14,10000,23591.51,2.36,1,5,0.7,1,0,0,0
73,17,50000,8724.46,0.17,0,6,1.7,1,0,9,0
32,26,100000,4509.3,0.05,2,16,1.1,1,0,0,0
27,28,100000,11601.04,0.12,0,19,1.8,1,0,0,0
46,13,50000,22564.68,0.45,0,17,2.3,1,0,0,0
73,21,100000,8256.85,0.08,0,13,0.8,1,1,0,0
40,10,10000,4586.06,0.46,0,11,0.4,1,0,0,0
52,2,100000,6932.52,0.07,0,8,0.4,1,0,0,0
21,22,100000,43770.99,0.44,0,0,4.1,1,0,0,0
75,15,200000,9953.46,0.05,0,1,1.3,1,0,0,0
32,4,200000,50060.31,0.25,0,1,0.5,1,0,3,0
49,6,200000,12763.33,0.06,0,22,0.2,1,1,0,0
51,26,200000,2925.32,0.01,0,5,0.5,1,0,0,0
67,20,10000,1798.91,0.18,0,22,2.4,0,1,0,0
79,1,100000,2957.32,0.03,1,20,5.4,1,1,0,0
24,1,25000,2594.21,0.1,2,21,2.8,0,0,0,0
78,18,200000,33318.66,0.17,1,6,0.7,1,1,0,0
35,22,50000,11131.38,0.22,0,21,2.9,1,0,0,0
71,1,100000,19085.33,0.19,1,13,0.1,1,0,0,0
59,25,200000,16271.7,0.08,1,11,6.5,1,0,0,0
37,27,10000,2677.98,0.27,2,11,1.6,1,0,0,0
78,10,100000,15659.75,0.16,0,4,0.1,1,0,0,0
35,18,25000,15173.29,0.61,1,1,3.8,1,0,0,0
47,28,50000,847.39,0.02,0,18,0.6,0,0,0,0
73,3,200000,7350.8,0.04,0,0,1.3,1,0,0,0
37,4,200000,14074.48,0.07,0,14,2.4,0,0,0,0
44,22,100000,2172.22,0.02,1,15,2.6,1,0,0,0
36,22,50000,29759.72,0.6,0,21,1.9,1,0,0,0
27,20,10000,13427.53,1.34,0,1,7.1,1,0,0,0
60,1,200000,23117.57,0.12,1,5,0.4,1,0,0,0
52,28,10000,14207.83,1.42,1,18,0.1,0,0,0,0
33,29,25000,6491.43,0.26,0,12,2.0,1,0,0,0
21,1,10000,10876.47,1.09,1,11,0.2,1,0,0,0
79,4,100000,3374.26,0.03,0,1,7.1,0,0,0,0
19,15,200000,3637.54,0.02,1,18,2.2,1,0,0,0
27,18,200000,5399.95,0.03,0,2,0.6,1,0,0,0
75,23,25000,5025.65,0.2,1,8,2.0,1,0,0,0
45,4,25000,12610.72,0.5,0,23,1.8,1,0,0,0
65,14,200000,1354.18,0.01,1,5,0.2,1,0,0,0
44,14,25000,2055.24,0.08,0,19,1.6,1,0,0,0
66,13,10000,14869.27,1.49,0,11,3.5,0,0,0,0
55,11,200000,32268.54,0.16,0,0,1.6,1,0,0,0
27,29,50000,13041.62,0.26,1,7,3.3,1,0,0,0
41,18,100000,29925.48,0.3,0,5,0.0,1,0,0,0
38,25,200000,3265.97,0.02,0,17,1.8,1,0,0,0
64,22,100000,883.13,0.01,0,12,0.7,1,1,0,0
27,6,200000,49753.69,0.25,0,2,0.1,0,0,0,0
77,1,50000,18027.7,0.36,0,15,6.7,1,1,0,0
42,6,200000,4505.6,0.02,1,1,3.0,1,1,0,0
21,21,200000,2563.71,0.01,0,7,0.5,1,1,0,0
49,2,25000,7755.09,0.31,1,2,0.2,1,0,0,0
52,10,10000,5885.22,0.59,0,23,0.9,1,0,0,0
68,12,25000,2927.97,0.12,0,11,2.8,1,0,0,0
60,27,50000,62627.88,1.25,1,22,0.8,1,0,0,0
50,7,200000,6924.82,0.03,0,7,0.8,1,1,0,0
63,29,100000,851.02,0.01,0,15,2.5,1,1,0,0
32,14,25000,8347.76,0.33,0,15,1.5,0,0,0,0
69,14,50000,11203.97,0.22,0,0,0.7,1,0,0,0
55,8,100000,15296.08,0.15,0,2,1.4,1,0,0,0
34,13,25000,4982.43,0.2,0,23,2.4,0,1,0,0
46,24,200000,13074.58,0.07,0,20,1.0,1,0,0,0
61,14,25000,25672.35,1.03,0,9,2.6,1,1,0,0
58,4,10000,5962.9,0.6,1,19,1.4,1,1,0,0
33,5,50000,7940.71,0.16,1,16,0.8,1,0,0,0
30,2,100000,3348.17,0.03,1,7,1.6,1,1,0,0
41,14,100000,42550.03,0.43,2,18,9.2,1,0,0,0
35,12,25000,23111.66,0.92,2,2,3.8,1,0,0,0
65,7,10000,2123.31,0.21,1,8,3.1,1,0,0,0
53,22,50000,18550.77,0.37,1,17,0.6,1,0,3,0
42,27,10000,5522.78,0.55,1,5,0.5,1,1,0,0
27,6,50000,8070.19,0.16,0,11,1.6,1,1,0,0
46,6,200000,2704.32,0.01,0,1,0.1,1,0,0,0
31,16,25000,8353.55,0.33,0,0,4.2,0,0,0,0
65,7,25000,12281.23,0.49,1,3,0.1,0,1,0,0
18,25,10000,1806.04,0.18,0,19,1.5,1,0,0,0
66,13,10000,6053.85,0.61,0,2,2.0,1,0,0,0
67,5,25000,20419.51,0.82,3,7,0.3,0,0,0,0
37,6,50000,5031.54,0.1,0,3,1.0,1,0,0,0
79,15,200000,65278.74,0.33,0,14,2.7,1,0,0,0
53,4,10000,5725.97,0.57,0,15,3.1,1,0,0,0
45,21,10000,14091.68,1.41,0,12,1.3,1,0,0,0
78,14,100000,13481.42,0.13,1,13,0.9,0,1,0,0
77,8,100000,26635.94,0.27,2,6,1.3,1,0,0,0
33,27,200000,4808.33,0.02,0,23,1.4,1,0,5,0
26,5,25000,24020.45,0.96,0,20,2.5,1,0,0,0
42,13,10000,34345.82,2.86,2,0,11.3,1,0,8,1
36,22,100000,10384.17,0.1,0,1,3.0,1,1,0,0
19,14,25000,15833.26,0.63,0,21,4.8,1,1,0,0
49,15,10000,3152.7,0.32,1,8,1.4,1,0,0,0
50,17,100000,5046.97,0.05,1,7,5.0,1,0,0,0
64,25,100000,2749.96,0.03,1,1,0.8,1,0,0,0
26,4,10000,6781.07,0.68,2,23,0.3,1,0,7,0
68,26,100000,1736.5,0.02,1,20,1.0,1,0,0,0
55,10,50000,1833.84,0.04,0,4,1.1,1,1,0,0
60,17,100000,12641.27,0.13,0,10,0.8,0,0,0,0
56,15,25000,6772.27,0.27,1,18,1.9,1,1,0,0
76,21,10000,16496.55,1.65,0,20,1.2,0,0,0,0
38,23,100000,4145.63,0.04,0,10,0.1,1,1,0,0
48,9,25000,46795.97,1.87,0,14,3.8,1,0,0,0
31,19,10000,24851.42,2.49,1,2,2.4,0,0,0,0
56,19,10000,16905.32,1.69,1,17,1.8,1,0,0,0
66,9,100000,7896.4,0.08,0,3,3.2,1,0,0,0
27,21,50000,6690.03,0.13,0,16,0.9,1,0,0,0
74,3,25000,12826.17,0.51,0,5,1.2,1,1,0,0
74,15,50000,3941.1,0.08,1,4,5.5,1,0,0,0
41,12,200000,16853.63,0.08,0,9,0.9,0,0,0,0
63,11,200000,8896.97,0.04,1,16,1.5,1,0,0,0
41,27,50000,13301.02,0.27,1,10,2.0,1,0,0,0
77,11,100000,9898.09,0.1,0,13,1.6,1,0,0,0
57,26,100000,13101.74,0.13,1,7,4.4,1,0,0,0
21,11,50000,12840.31,0.26,0,23,2.8,1,0,0,0
18,1,100000,1661.83,0.02,0,16,0.8,1,0,4,0
57,3,100000,33667.34,0.34,1,4,1.7,0,0,0,0
50,16,200000,2760.42,0.01,0,7,2.5,1,1,0,0
35,5,10000,2595.84,0.26,0,16,0.2,0,0,0,0
44,28,50000,18484.76,0.37,3,5,0.4,1,1,0,0
59,18,50000,14556.79,0.29,0,0,2.8,1,1,0,0
52,6,100000,7989.95,0.08,1,23,0.8,0,0,0,0
40,5,200000,28828.74,0.14,0,16,4.2,1,0,0,0
63,13,25000,11354.12,0.45,1,2,0.3,0,0,0,0
77,22,100000,8977.4,0.09,1,5,5.0,0,0,5,0
46,1,100000,2846.11,0.03,0,0,0.5,1,0,0,0
68,13,50000,6828.15,0.14,0,3,9.3,1,0,0,0
46,9,100000,2377.88,0.02,0,3,3.2,1,0,0,0
71,6,200000,4539.25,0.02,1,11,1.0,1,0,0,0
72,25,200000,11788.83,0.06,1,3,2.5,1,0,0,0
76,28,10000,2251.58,0.23,0,12,5.2,1,1,0,0
60,12,50000,5282.56,0.11,1,11,2.9,1,0,0,0
48,25,200000,60050.86,0.3,1,19,0.2,1,0,0,0
71,5,50000,8715.5,0.17,1,1,6.0,0,0,0,0
55,2,100000,4013.93,0.04,0,14,3.5,0,1,0,0
48,24,25000,12662.17,0.51,1,18,4.1,1,0,0,0
22,26,25000,4271.71,0.17,0,16,1.3,1,1,0,0
79,20,100000,22953.19,0.23,0,13,0.5,0,1,0,0
51,12,10000,4357.39,0.44,1,2,2.7,1,1,0,0
56,23,25000,74470.69,2.98,0,16,5.3,0,0,0,0
61,11,10000,19226.75,1.92,0,18,0.8,1,0,0,0
30,13,200000,63313.16,0.32,0,16,0.8,0,1,0,0
31,26,10000,6490.71,0.65,1,19,0.5,1,1,0,0
28,15,100000,3167.8,0.03,1,21,0.6,1,0,5,0
65,28,100000,8432.6,0.08,0,15,0.7,1,0,0,0
20,28,10000,4392.29,0.44,0,2,3.7,1,0,0,0
44,4,100000,9165.43,0.09,0,16,0.5,1,1,1,0
71,26,100000,4877.11,0.05,0,19,2.6,1,1,0,0
66,20,10000,2119.7,0.21,1,21,0.4,1,1,0,0
52,15,200000,6499.22,0.03,0,11,3.2,1,0,8,0
70,19,25000,2086.94,0.08,1,19,6.7,1,0,9,0
58,4,10000,43122.12,4.31,1,5,0.6,1,0,0,0
62,11,200000,28329.57,0.14,1,17,0.7,1,0,0,0
30,18,25000,11944.45,0.48,0,3,1.0,1,1,0,0
63,14,200000,3671.21,0.02,0,20,3.2,1,1,0,0
39,10,100000,36020.98,0.36,1,19,0.8,1,0,0,0
20,24,10000,4431.68,0.44,1,14,5.4,0,1,0,0
25,27,25000,90976.43,3.64,0,16,1.2,1,1,0,0
20,7,50000,7854.48,0.16,0,21,4.8,1,0,8,0
30,12,50000,6063.72,0.12,0,6,0.9,1,1,0,0
46,24,200000,3361.56,0.02,0,20,2.4,1,0,0,0
60,5,100000,13614.83,0.14,0,19,2.2,1,0,0,0
32,12,50000,15587.58,0.31,0,7,0.5,1,0,0,0
72,26,100000,7784.13,0.08,0,22,1.0,1,0,0,0
54,15,200000,705.4,0.0,1,22,0.5,1,0,0,0
74,7,50000,12477.3,0.25,0,14,4.9,1,1,0,0
68,26,50000,13235.75,0.26,1,13,3.8,1,0,0,0
53,4,200000,2289.25,0.01,2,12,2.6,0,0,0,0
62,4,50000,4429.68,0.09,1,19,1.5,0,0,0,0
47,17,50000,23056.53,0.46,0,5,6.8,1,0,0,0
18,21,50000,2265.06,0.05,0,13,2.9,1,0,0,0
48,23,50000,22576.28,0.45,0,13,1.0,1,0,0,0
34,2,100000,25471.72,0.25,1,10,4.4,0,1,0,0
76,2,200000,10007.85,0.05,0,20,0.6,1,1,0,0
30,7,50000,5333.44,0.11,1,8,2.8,1,0,2,0
69,18,100000,7216.7,0.07,0,22,1.0,1,0,0,0
45,20,50000,21614.92,0.43,1,9,1.3,0,0,6,0
53,20,100000,3885.66,0.04,0,21,0.0,1,0,0,0
39,17,10000,3284.9,0.33,1,16,0.8,1,1,8,0
25,27,100000,7254.31,0.07,0,8,2.7,1,0,0,0
29,1,100000,30214.93,0.3,0,23,1.6,0,0,0,0
35,18,100000,8190.08,0.08,1,14,0.6,1,1,0,0
20,22,25000,12364.83,0.49,0,4,0.1,1,0,0,0
46,22,25000,363.36,0.01,0,22,1.2,1,0,0,0
21,9,50000,11373.3,0.23,1,21,0.6,1,0,0,0
28,8,200000,4876.37,0.02,0,18,2.0,1,0,7,0
59,1,10000,2642.43,0.26,1,18,5.9,1,0,0,0
39,2,25000,16679.26,0.67,0,18,0.0,1,0,0,0
30,4,50000,4222.98,0.08,1,5,0.0,1,0,0,0
57,10,25000,5274.1,0.21,0,21,0.1,1,0,0,0
53,14,25000,6217.98,0.25,0,6,1.3,1,0,1,0
43,25,100000,4561.78,0.05,0,21,17.9,1,0,0,0
75,27,50000,16590.63,0.33,0,11,2.7,1,0,0,0
56,1,50000,2125.89,0.04,1,11,0.5,1,1,4,0
19,19,10000,47354.13,4.74,0,16,1.4,1,0,0,0
71,11,25000,11066.02,0.44,0,19,1.1,1,0,0,0
41,27,200000,15448.96,0.08,0,5,0.4,0,0,0,0
50,20,100000,25420.32,0.25,0,21,5.0,1,0,0,0
29,11,25000,22842.68,0.91,0,3,2.2,1,1,0,0
66,23,200000,26551.83,0.13,0,11,3.8,1,0,0,0
66,13,25000,8881.79,0.36,0,3,0.3,0,1,0,0
21,10,200000,5121.5,0.03,0,15,5.0,0,0,3,0
21,29,50000,91071.5,1.82,0,14,5.2,1,0,0,0
54,4,100000,16298.48,0.16,1,11,7.2,1,0,0,0
76,29,25000,4878.81,0.2,0,0,2.7,1,0,0,0
48,22,200000,4385.47,0.02,0,10,0.6,1,0,0,0
32,8,10000,7549.28,0.75,0,6,6.2,1,1,0,0
43,19,25000,8585.23,0.34,1,22,0.1,1,0,0,0
30,21,100000,18573.65,0.19,2,11,0.4,1,0,0,0
63,20,100000,4746.73,0.05,1,20,2.7,1,0,0,0
36,4,25000,35639.81,1.43,1,4,5.3,1,1,0,0
20,8,200000,15304.64,0.08,0,11,0.1,1,1,1,0
31,7,10000,7143.49,0.71,0,14,0.4,1,0,0,0
66,15,25000,3269.03,0.13,0,10,0.5,1,0,0,0
56,11,10000,2854.8,0.29,0,18,0.1,1,1,7,0
39,12,200000,4158.21,0.02,1,10,0.6,1,1,6,0
51,27,200000,8376.82,0.04,0,7,2.5,1,0,0,0
54,22,50000,13021.84,0.26,0,14,0.8,1,0,0,0
22,27,50000,1129.0,0.02,0,14,0.1,1,0,0,0
52,27,10000,16431.14,1.64,0,12,0.1,1,1,0,0
54,4,10000,6010.09,0.6,0,1,2.6,1,0,0,0
78,6,100000,9974.29,0.1,0,6,10.5,1,1,0,0
46,21,10000,13168.89,1.32,1,9,0.3,1,1,0,0
20,9,100000,53270.5,0.53,0,6,0.1,1,0,0,0
65,5,10000,14051.39,1.41,1,20,1.0,1,1,0,0
51,16,50000,10786.3,0.22,0,14,3.3,1,1,0,0
65,9,50000,2271.06,0.05,1,22,1.7,1,1,0,0
50,8,10000,23428.42,2.34,2,7,1.2,1,1,0,0
41,27,100000,5187.54,0.05,0,23,6.6,1,0,0,0
30,17,10000,6613.5,0.66,0,8,2.7,1,0,0,0
57,17,10000,5412.18,0.54,0,2,0.9,1,1,0,0
51,24,50000,6806.53,0.14,2,11,0.8,0,0,0,0
26,21,25000,3922.1,0.16,0,0,0.1,1,0,0,0
76,28,50000,11018.26,0.22,1,16,3.2,1,1,0,0
18,18,10000,50738.05,5.07,1,16,4.0,1,1,0,0
41,8,100000,4117.4,0.04,0,6,1.4,1,1,0,0
25,17,25000,27363.96,1.09,1,13,0.2,0,0,0,0
22,22,200000,13613.86,0.07,0,4,0.3,1,0,0,0
56,22,25000,10113.21,0.4,0,8,6.0,1,0,0,0
24,25,200000,15309.61,0.08,0,7,2.1,1,0,0,0
57,20,100000,11468.55,0.11,0,8,2.0,1,0,0,0
40,12,200000,3304.3,0.02,1,3,0.7,1,0,0,0
54,9,25000,27926.7,1.12,0,3,0.8,0,0,0,0
76,26,10000,11320.02,1.13,1,1,7.1,0,0,0,0
42,18,10000,3416.85,0.34,0,20,0.6,1,1,0,0
24,3,50000,2103.95,0.04,0,0,0.9,1,0,0,0
48,22,25000,38074.92,1.52,1,3,0.0,1,0,0,0
64,22,100000,11720.11,0.12,1,11,0.1,1,0,0,0
26,27,50000,86398.82,1.73,0,9,1.2,1,0,0,0
62,26,25000,5486.96,0.22,1,6,3.9,1,0,0,0
71,6,100000,1834.77,0.02,0,14,0.3,0,0,0,0
64,2,50000,5830.67,0.12,1,5,2.2,1,0,0,0
29,9,200000,12120.07,0.06,0,13,4.4,1,0,0,0
64,6,200000,4261.08,0.02,0,23,0.8,1,1,0,0
24,2,50000,12972.3,0.26,2,15,0.9,1,0,0,0
20,27,200000,15163.9,0.08,0,7,1.3,1,0,0,0
25,20,50000,8932.01,0.18,0,14,0.4,1,0,0,0
55,7,50000,823.16,0.02,0,1,4.1,1,0,0,0
72,2,10000,2139.5,0.21,1,19,1.1,1,0,0,0
24,26,50000,12871.96,0.26,0,22,1.0,1,0,0,0
79,12,25000,7873.98,0.31,1,21,1.8,1,0,0,0
19,22,10000,13315.3,1.33,0,5,0.1,1,1,0,0
78,4,10000,20112.01,2.01,0,13,0.5,1,0,0,0
31,18,25000,13122.66,0.52,0,13,1.2,0,0,0,0
29,11,200000,60572.68,0.3,0,12,0.0,1,1,0,0
49,18,50000,5449.32,0.11,1,13,2.2,1,0,0,0
72,22,50000,18848.88,0.38,0,16,1.8,1,0,0,0
70,28,100000,4260.86,0.04,0,13,0.7,1,0,0,0
70,2,50000,6188.64,0.12,0,22,0.0,1,0,0,0
41,7,25000,9696.53,0.39,0,14,4.7,1,0,0,0
68,14,100000,51479.48,0.51,0,15,4.6,1,1,0,0
42,12,25000,27846.34,1.11,1,4,0.5,0,1,0,0
70,9,100000,12429.62,0.12,1,4,8.4,0,0,0,0
75,5,50000,5318.24,0.11,0,4,0.0,1,1,0,0
69,6,25000,14837.53,0.59,0,3,0.5,1,1,0,0
54,11,50000,3785.38,0.08,1,2,1.3,1,0,0,0
35,27,50000,1672.63,0.03,0,12,1.7,0,0,0,0
58,17,25000,35965.37,1.44,0,10,1.1,1,1,0,0
67,8,50000,46079.96,0.92,1,14,0.2,1,0,0,0
73,16,50000,15483.44,0.31,1,1,1.4,1,0,0,0
48,18,25000,7937.03,0.32,1,13,2.3,0,0,0,0
57,12,200000,16298.46,0.08,0,10,2.7,1,1,0,0
78,16,50000,1805.61,0.04,1,8,0.2,1,0,0,0
51,11,100000,2021.74,0.02,0,1,1.0,1,1,0,0
79,5,200000,38215.86,0.19,1,17,3.3,1,0,0,0
59,6,50000,11570.72,0.23,1,3,0.7,0,0,0,0
24,16,10000,8571.24,0.86,0,16,11.3,1,1,0,0
48,13,25000,1505.26,0.06,0,11,0.9,1,1,0,0
44,21,100000,11838.94,0.12,0,12,0.2,1,1,0,0
69,15,200000,6824.43,0.03,1,23,2.8,0,0,6,0
20,25,100000,20246.55,0.2,0,19,2.7,1,0,0,0
44,25,50000,30364.64,0.61,0,1,1.0,0,0,0,0
57,23,25000,15889.61,0.64,0,22,0.8,1,0,0,0
58,28,10000,16653.59,1.67,0,5,1.7,0,1,0,0
33,19,100000,2542.04,0.03,0,12,2.5,1,0,0,0
57,22,10000,27227.26,2.27,1,16,16.8,1,0,8,1
33,21,25000,2150.57,0.09,0,17,1.1,1,0,0,0
28,29,25000,22963.84,0.92,0,7,3.1,1,0,0,0
24,21,25000,2679.0,0.11,0,15,1.4,1,1,0,0
37,4,50000,50671.26,1.01,1,17,0.1,1,0,0,0
43,2,100000,1846.25,0.02,1,10,1.4,1,0,0,0
73,15,50000,593.04,0.01,1,4,1.0,1,0,0,0
77,8,50000,7870.94,0.16,0,9,0.7,0,0,0,0
22,21,200000,4952.04,0.02,0,11,2.1,1,1,0,0
36,1,10000,15403.76,1.28,0,2,17.2,1,0,6,1
44,21,25000,19641.49,0.79,0,20,1.6,1,0,0,0
40,10,200000,2108.22,0.01,0,13,1.0,0,1,0,0
60,8,100000,20687.53,0.21,0,2,1.5,0,1,0,0
34,7,200000,6607.43,0.03,0,1,0.2,1,1,0,0
68,16,50000,14552.18,0.29,1,18,1.9,0,0,0,0
61,10,50000,71159.63,1.42,1,19,0.5,1,0,0,0
53,8,100000,12822.24,0.13,0,20,3.6,1,0,0,0
37,11,200000,5190.41,0.03,1,23,0.4,1,0,0,0
25,7,200000,24853.62,0.12,0,19,3.8,1,0,0,0
54,12,25000,5543.31,0.22,1,22,4.2,1,0,0,0
79,5,200000,3162.6,0.02,0,23,0.1,1,1,0,0
18,19,100000,3282.52,0.03,1,13,3.6,1,1,0,0
41,20,200000,7130.94,0.04,0,13,0.0,1,1,0,0
47,12,25000,18729.16,0.75,0,16,2.9,1,0,0,0
68,3,10000,3911.7,0.39,1,19,4.6,1,0,0,0
63,9,200000,11976.74,0.06,0,22,2.9,1,1,0,0
20,29,10000,5104.13,0.51,0,7,1.7,1,0,3,0
69,10,10000,1449.02,0.14,0,7,3.9,1,1,0,0
21,13,50000,7170.21,0.14,0,5,0.8,1,0,0,0
35,26,200000,10299.87,0.05,0,3,0.7,1,0,0,0
65,4,10000,3741.6,0.37,1,10,1.7,1,0,0,0
31,24,100000,4607.7,0.05,0,18,1.3,1,0,8,0
47,8,200000,6011.24,0.03,1,13,2.6,1,1,0,0
79,8,200000,3519.97,0.02,0,13,9.0,0,1,0,0
68,24,25000,3527.37,0.14,1,19,3.6,0,0,0,0
25,8,50000,717.96,0.01,1,0,0.5,1,1,0,0
21,2,25000,23450.14,0.94,1,4,4.3,1,0,0,0
70,21,50000,36110.42,0.72,0,15,1.3,0,0,0,0
41,28,25000,19457.93,0.78,1,10,0.8,1,0,0,0
21,16,100000,48862.02,0.49,0,13,4.3,1,1,0,0
46,24,10000,7335.84,0.73,0,8,0.7,1,0,0,0
50,19,25000,13125.45,0.53,1,21,0.6,0,0,9,0
48,2,10000,8700.67,0.87,0,13,1.5,1,0,0,0
42,23,100000,10960.72,0.11,0,20,1.1,1,0,0,0
32,1,25000,15132.11,0.61,0,18,0.9,0,0,0,0
68,27,10000,11304.68,1.13,0,17,1.7,1,1,0,0
74,20,10000,3396.9,0.34,0,23,0.7,1,0,0,0
76,29,100000,33093.26,0.33,1,2,1.5,1,0,0,0
58,22,200000,12348.49,0.06,0,21,2.9,0,1,0,0
54,11,25000,3648.14,0.15,1,4,0.4,1,0,4,0
73,14,200000,38714.18,0.19,0,18,3.5,1,0,0,0
68,18,10000,3532.52,0.35,0,8,0.8,1,0,0,0
76,28,100000,3324.08,0.03,0,7,6.0,1,1,0,0
36,5,50000,38582.46,0.77,1,11,0.9,1,0,0,0
46,29,25000,6907.45,0.28,0,21,2.4,1,0,0,0
51,20,200000,8966.46,0.04,0,14,0.6,0,1,0,0
55,26,50000,12609.22,0.25,0,21,2.2,0,1,0,0
59,4,100000,8320.6,0.08,0,0,1.0,1,0,0,0
21,9,50000,20322.95,0.41,1,17,0.8,1,1,9,0
21,14,200000,48937.01,0.24,0,22,0.9,1,0,0,0
78,14,50000,7520.58,0.15,0,12,1.6,1,0,0,0
78,19,100000,5026.42,0.05,0,12,0.7,1,0,0,0
39,22,50000,13792.06,0.28,0,3,1.2,1,0,0,0
48,13,200000,4288.04,0.02,0,23,6.3,1,1,0,0
40,29,10000,19771.78,1.98,0,17,0.8,1,0,0,0
39,9,25000,8901.17,0.36,0,23,0.9,1,1,0,0
29,11,200000,10354.9,0.05,0,15,9.9,1,0,0,0
53,9,25000,3510.02,0.14,1,18,3.0,1,1,0,0
22,4,50000,20098.78,0.4,1,23,1.8,1,1,0,0
55,18,200000,16494.36,0.08,0,3,0.9,1,0,0,0
47,14,25000,6530.87,0.26,0,20,0.5,1,0,0,0
46,27,100000,57006.13,0.57,2,23,4.3,1,1,0,0
66,15,200000,11917.93,0.06,1,20,2.1,1,1,9,0
33,2,100000,1102.89,0.01,0,0,0.1,1,1,0,0
24,24,10000,6563.58,0.66,2,1,0.2,1,1,0,0
44,9,200000,14030.97,0.07,0,22,1.8,0,0,5,0
49,19,100000,22378.51,0.22,1,19,0.1,1,0,0,0
39,14,100000,1868.64,0.02,1,13,3.4,0,0,0,0
24,14,10000,5378.65,0.54,2,23,2.2,0,0,0,0
77,13,10000,3924.01,0.39,1,12,1.6,1,1,0,0
46,12,50000,2892.03,0.06,0,19,2.2,1,1,0,0
19,3,50000,1600.12,0.03,0,2,8.2,1,0,6,0
23,3,25000,4041.43,0.16,3,23,7.1,1,1,0,0
56,12,100000,3162.33,0.03,1,0,7.1,1,0,0,0
29,22,50000,2755.48,0.06,1,7,1.7,1,0,0,0
45,23,10000,18643.55,1.86,1,21,1.6,1,0,0,0
71,1,100000,3293.21,0.03,0,10,1.2,1,1,0,0
69,4,200000,5934.84,0.03,0,18,0.4,1,0,2,0
58,24,10000,830.91,0.08,0,7,5.8,1,1,0,0
40,3,200000,646.24,0.0,0,20,0.6,1,0,0,0
24,5,10000,29092.54,2.91,0,6,1.3,1,1,0,0
57,15,25000,2329.71,0.09,0,23,6.3,0,0,0,0
56,16,25000,9947.83,0.4,0,19,0.5,1,0,4,0
59,20,200000,23012.37,0.12,0,15,0.6,1,0,0,0
57,24,100000,14813.9,0.15,0,16,0.5,1,1,8,0
74,9,50000,28846.42,0.58,0,16,4.8,1,0,0,0
54,24,50000,75470.44,1.51,1,7,1.8,0,0,0,0
58,28,50000,5696.01,0.11,1,19,13.7,1,0,0,0
77,21,10000,34133.3,3.41,2,21,0.5,1,1,0,0
52,1,100000,8680.85,0.09,0,14,1.0,1,0,0,0
77,26,50000,64587.35,1.08,1,11,17.3,1,1,7,1
70,20,50000,31852.93,0.64,0,1,2.4,1,0,0,0
32,23,10000,1788.1,0.18,0,17,4.0,1,1,0,0
61,5,100000,23280.07,0.23,1,23,1.1,1,0,0,0
74,27,25000,10381.74,0.42,0,12,4.0,1,0,6,0
45,21,10000,16949.91,1.69,1,18,0.0,1,1,0,0
68,13,10000,3634.2,0.36,0,22,1.7,1,1,0,0
58,27,50000,13947.26,0.28,0,17,1.2,1,1,0,0
49,8,200000,3532.76,0.02,0,22,3.2,1,0,0,0
19,11,25000,57874.62,2.31,1,7,0.9,1,1,2,0
45,17,100000,9034.31,0.09,0,22,0.9,1,0,2,0
75,29,10000,2783.77,0.28,1,10,7.2,1,0,0,0
68,22,200000,7844.19,0.04,1,10,3.2,0,0,0,0
54,19,25000,4226.48,0.17,1,18,0.6,1,0,0,0
30,28,50000,1783.37,0.04,0,17,3.4,1,1,0,0
77,11,200000,1145.5,0.01,0,4,3.1,1,0,0,0
57,21,25000,3914.86,0.16,0,13,0.9,1,0,0,0
38,15,10000,27379.45,2.74,2,3,0.6,1,0,0,0
58,29,50000,18418.42,0.37,0,20,2.0,1,1,0,0
59,7,100000,65207.37,0.65,0,20,1.8,1,0,0,0
43,26,25000,1186.77,0.05,0,22,1.2,1,0,0,0
59,25,10000,15613.94,1.56,0,11,4.0,1,1,0,0
32,1,100000,12382.13,0.12,2,12,1.5,1,1,0,0
34,21,10000,34019.68,3.4,1,12,3.8,1,0,0,0
76,1,200000,8807.59,0.04,2,4,0.6,1,1,0,0
18,6,100000,14815.5,0.15,0,21,0.5,1,0,0,0
23,29,200000,10801.45,0.05,0,3,3.8,1,0,7,0
