transaction_id,amount,hour,day_of_week,transaction_frequency,avg_transaction_amount,account_age_days,device_change,location_change,transactions_last_hour,transactions_last_day,merchant_risk_score,new_merchant,failed_attempts,is_fraud
UPI_LEGIT_009404,398.33,19,4,2,271.21,346,0,0,0,2,0.233,0,0,0
UPI_FRAUD_000921,396325.04,4,0,7,32.78,3230,1,0,1,3,0.496,0,0,1
UPI_LEGIT_007998,12.81,18,1,4,195.25,268,0,0,0,0,0.319,0,0,0
UPI_FRAUD_001182,353452.97,5,5,2,221.64,856,1,0,0,1,0.006,0,1,1
UPI_LEGIT_007503,29.97,14,5,3,49.99,1196,0,0,2,3,0.253,1,0,0
UPI_LEGIT_007276,304.14,18,5,2,282.03,901,0,0,1,1,0.161,0,0,0
UPI_LEGIT_003751,339.12,13,4,2,283.25,1493,0,0,0,1,0.255,0,0,0
UPI_FRAUD_000221,1995363.83,1,5,2,51.08,1882,0,0,0,0,0.853,0,0,1
UPI_FRAUD_000558,1465031.62,18,3,5,9.5,584,1,0,2,2,0.818,0,0,1
UPI_LEGIT_011419,1052.04,8,4,3,226.48,2247,0,0,0,2,0.351,0,1,0
UPI_FRAUD_001327,328071.88,3,4,4,7.97,2478,0,0,2,2,0.685,0,1,1
UPI_LEGIT_007176,3.68,12,0,2,57.73,2014,0,0,1,0,0.24,0,0,0
UPI_LEGIT_009340,70.5,21,6,2,19.91,408,0,0,0,0,0.159,0,0,0
UPI_LEGIT_011021,1.73,14,4,0,226.1,3020,0,0,1,1,0.367,1,1,0
UPI_LEGIT_004982,6.58,16,1,1,31.75,3482,0,0,0,1,0.336,0,0,0
UPI_LEGIT_011243,48.98,10,4,5,196.48,3143,0,0,0,1,0.333,0,0,0
UPI_LEGIT_010371,156.0,7,2,2,52.49,644,0,0,3,1,0.219,1,0,0
UPI_LEGIT_013990,60.09,11,2,3,91.08,1225,0,1,0,2,0.289,0,0,0
UPI_LEGIT_003059,368.45,21,1,1,31.25,2077,0,0,0,4,0.023,0,0,0
UPI_LEGIT_002331,5429.98,11,2,2,168.11,2543,0,0,0,3,0.161,0,0,0
UPI_LEGIT_004374,630.1,21,0,3,268.77,3637,0,0,0,2,0.313,0,2,0
UPI_LEGIT_008267,167.27,12,4,7,145.13,543,0,0,2,3,0.009,0,0,0
UPI_LEGIT_011993,1695.95,9,6,5,321.18,1568,1,0,1,3,0.2,0,0,0
UPI_FRAUD_000578,1161303.96,18,3,4,196.73,943,1,0,0,4,0.669,0,0,1
UPI_LEGIT_010319,750.98,11,5,3,85.95,1864,0,0,0,3,0.396,0,0,0
UPI_LEGIT_014164,165.86,16,4,3,116.82,3261,0,0,0,2,0.186,0,0,0
UPI_LEGIT_013468,3.85,12,6,4,714.2,2884,0,0,0,2,0.089,0,0,0
UPI_LEGIT_011440,675.07,21,3,3,358.46,1882,0,0,0,3,0.24,1,0,0
UPI_LEGIT_013261,57.74,18,4,3,364.19,663,0,0,0,1,0.35,0,0,0
UPI_FRAUD_001665,53792.25,6,0,9,175.1,2536,0,1,6,6,0.306,1,1,1
UPI_LEGIT_004015,1152.71,6,1,4,35.6,3379,0,0,0,2,0.089,0,0,0
UPI_LEGIT_006321,154.17,9,5,4,82.31,3342,0,0,0,1,0.254,0,0,0
UPI_LEGIT_004519,13080.46,22,3,1,62.05,368,0,0,2,1,0.164,0,0,0
UPI_LEGIT_014028,175.52,6,5,4,283.1,1043,0,0,1,1,0.269,0,0,0
UPI_FRAUD_000724,911863.47,8,2,3,93.49,3035,1,1,0,4,0.659,1,0,1
UPI_LEGIT_008034,3.57,6,3,7,9.62,2706,0,0,2,5,0.305,0,0,0
UPI_LEGIT_004914,142.21,22,0,3,29.22,3517,0,0,2,4,0.032,0,0,0
UPI_LEGIT_011638,43.49,13,6,6,225.67,1233,0,0,2,3,0.056,1,0,0
UPI_FRAUD_001153,448009.01,4,6,1,18.98,1560,0,0,1,1,0.335,1,0,1
UPI_LEGIT_009389,433.84,22,2,4,132.63,1573,0,1,0,4,0.27,1,0,0
UPI_LEGIT_012381,4372.02,15,6,7,154.69,3136,0,0,0,1,0.198,0,1,0
UPI_LEGIT_004328,5.32,6,4,0,39.51,1658,0,0,0,1,0.122,0,0,0
UPI_FRAUD_000447,975026.53,4,4,2,26.72,902,0,1,0,3,0.787,1,2,1
UPI_FRAUD_001791,61744.16,8,0,9,80.52,3349,0,0,1,8,0.216,0,3,1
UPI_LEGIT_013592,1230.31,19,5,2,49.56,3214,0,0,0,4,0.369,0,0,0
UPI_LEGIT_010199,185.55,12,1,1,34.42,2681,0,0,1,3,0.351,1,0,0
UPI_LEGIT_011861,14.91,17,2,1,636.48,1965,0,0,0,1,0.17,0,0,0
UPI_LEGIT_008510,5.25,18,1,3,256.31,3634,0,0,0,0,0.316,0,0,0
UPI_FRAUD_000944,109221.11,1,6,6,28.0,1297,1,1,0,3,0.056,0,0,1
UPI_FRAUD_002168,610301.83,13,0,5,8.13,37,1,0,1,1,0.958,0,0,1
UPI_LEGIT_005163,73.66,11,6,5,91.38,3370,0,0,0,1,0.352,0,0,0
UPI_LEGIT_002333,1049.98,19,3,3,57.04,898,0,0,1,2,0.332,0,0,0
UPI_LEGIT_013250,77.87,19,0,3,167.39,425,0,0,0,1,0.363,0,0,0
UPI_FRAUD_000875,1067163.56,12,6,4,44.28,1522,1,1,0,6,0.89,0,0,1
UPI_LEGIT_013469,971.66,9,5,1,458.29,3630,0,0,0,2,0.208,0,0,0
UPI_LEGIT_005751,255.63,22,0,3,10.84,188,0,0,0,2,0.109,1,0,0
UPI_LEGIT_006095,613.88,11,1,6,90.0,1853,0,0,0,5,0.088,0,0,0
UPI_LEGIT_014178,12.3,16,6,2,19.85,3582,0,0,0,1,0.162,0,1,0
UPI_FRAUD_001315,100080.56,5,2,3,15.53,1345,1,0,2,2,0.48,0,0,1
UPI_LEGIT_010520,117.64,9,0,4,92.7,2701,0,0,0,0,0.035,0,0,0
UPI_LEGIT_008137,123.52,21,4,3,248.53,775,0,0,0,0,0.15,0,0,0
UPI_LEGIT_009070,261.96,12,1,5,33.26,1710,0,0,2,4,0.354,0,0,0
UPI_LEGIT_004843,6.72,8,3,2,161.18,455,0,0,0,3,0.251,0,0,0
UPI_LEGIT_012037,11.29,14,3,2,608.93,275,0,0,1,1,0.32,0,0,0
UPI_LEGIT_013938,323.58,17,6,2,97.77,1254,0,0,1,1,0.196,0,0,0
UPI_LEGIT_006560,148.66,15,2,4,62.1,3141,0,0,0,3,0.113,0,0,0
UPI_LEGIT_012811,90.34,13,6,5,231.52,972,0,0,1,2,0.133,0,0,0
UPI_LEGIT_003989,189.52,13,3,1,322.55,251,0,0,3,0,0.224,0,0,0
UPI_LEGIT_003859,123.76,14,4,6,344.44,412,0,0,1,1,0.051,0,0,0
UPI_LEGIT_010604,608.99,13,4,4,67.2,1732,0,0,1,0,0.351,0,0,0
UPI_LEGIT_005736,545.26,9,4,6,551.71,3635,0,0,0,3,0.169,0,0,0
UPI_LEGIT_013816,201.36,19,5,4,934.74,892,0,0,1,2,0.04,1,1,0
UPI_LEGIT_002900,25.1,12,5,3,123.27,2453,0,0,3,1,0.055,0,0,0
UPI_FRAUD_002133,460728.36,0,2,5,34.39,81,1,0,1,1,0.088,1,0,1
UPI_LEGIT_010005,40.16,7,5,2,270.96,3513,0,0,1,4,0.303,1,0,0
UPI_LEGIT_006407,78.03,13,3,1,125.08,3209,0,1,0,1,0.355,1,0,0
UPI_FRAUD_001626,85314.69,8,6,5,8.77,456,0,0,0,11,0.636,0,4,1
UPI_LEGIT_014334,23.54,20,2,1,10.21,3046,0,0,1,2,0.189,0,0,0
UPI_LEGIT_010931,44.35,15,0,5,86.62,1456,0,0,0,6,0.329,0,0,0
UPI_FRAUD_001237,216993.38,4,4,0,25.06,1075,1,0,1,5,0.162,1,0,1
UPI_LEGIT_011496,1.24,15,3,3,102.6,1515,0,0,1,1,0.352,1,0,0
UPI_LEGIT_005775,6.74,22,0,2,74.99,2383,0,0,0,1,0.25,1,1,0
UPI_LEGIT_009883,83.08,14,1,4,80.1,2782,0,0,0,4,0.31,0,0,0
UPI_LEGIT_009515,33.22,14,3,3,138.25,404,0,0,0,0,0.029,0,0,0
UPI_LEGIT_011137,290.25,11,2,0,113.22,2315,0,0,0,0,0.043,1,0,0
UPI_LEGIT_010963,980.26,7,0,4,278.01,2111,0,0,0,1,0.274,0,0,0
UPI_LEGIT_007150,760.44,14,3,4,277.47,1795,0,0,1,1,0.354,0,1,0
UPI_LEGIT_008985,86.41,14,0,2,40.47,217,0,0,0,3,0.395,0,0,0
UPI_FRAUD_001355,68624.49,11,1,8,46.01,2618,0,0,5,5,0.432,1,4,1
UPI_FRAUD_000979,202727.67,1,4,2,28.87,162,1,1,1,2,0.236,0,2,1
UPI_LEGIT_007252,39.48,13,4,4,76.41,2276,0,0,1,0,0.399,0,1,0
UPI_FRAUD_001097,400818.77,1,4,2,42.05,1385,1,0,2,4,0.16,0,1,1
UPI_LEGIT_004684,103.76,20,4,2,119.59,238,0,0,0,0,0.388,0,0,0
UPI_FRAUD_001018,439443.5,5,5,5,85.55,1320,0,0,0,2,0.258,0,1,1
UPI_LEGIT_005860,2621.19,20,1,3,88.37,190,0,0,0,4,0.395,0,0,0
UPI_LEGIT_013252,763.51,22,2,5,37.01,2996,0,0,1,2,0.251,1,0,0
UPI_FRAUD_001705,28368.25,23,4,6,79.24,456,1,1,5,2,0.297,1,3,1
UPI_LEGIT_003107,32.99,11,3,2,100.04,2019,0,0,0,4,0.102,0,0,0
UPI_LEGIT_009300,2.33,22,5,7,55.83,993,0,0,1,3,0.265,0,1,0
UPI_LEGIT_007862,749.75,22,3,1,440.9,390,0,1,0,3,0.377,0,1,0
UPI_LEGIT_013349,3639.94,9,2,2,123.18,3611,0,0,2,1,0.272,0,0,0
UPI_LEGIT_010768,45.3,14,3,1,405.22,198,0,0,0,1,0.227,0,0,0
UPI_FRAUD_002075,694525.19,5,2,5,8.59,57,1,0,0,0,0.807,0,0,1
UPI_LEGIT_009894,24.55,10,3,0,612.6,1868,0,1,0,1,0.31,1,0,0
UPI_LEGIT_005627,10.53,13,3,0,357.3,904,0,0,1,3,0.314,0,0,0
UPI_LEGIT_003210,140.19,6,3,2,21.7,2176,0,0,0,0,0.233,0,0,0
UPI_LEGIT_013019,9.63,7,5,8,193.01,1043,0,0,0,3,0.082,0,0,0
UPI_LEGIT_006087,2290.72,14,6,2,194.98,2729,0,0,0,4,0.085,1,0,0
UPI_LEGIT_010836,650.1,19,6,5,570.25,964,0,1,0,0,0.098,0,0,0
UPI_LEGIT_010567,457.57,18,5,2,308.87,1189,0,0,0,2,0.026,0,0,0
UPI_FRAUD_002067,914584.93,19,1,3,58.03,68,1,0,0,2,0.994,0,0,1
UPI_FRAUD_001508,52041.71,4,1,9,400.71,532,0,0,1,9,0.179,0,3,1
UPI_LEGIT_010883,193.84,8,6,3,200.48,2433,0,0,1,1,0.013,0,0,0
UPI_LEGIT_009995,737.77,12,3,2,551.64,838,0,1,2,1,0.114,1,0,0
UPI_LEGIT_009261,10.67,19,6,7,64.49,3314,0,1,0,1,0.096,0,0,0
UPI_FRAUD_001566,53279.19,5,6,2,100.59,2608,0,0,3,11,0.313,0,1,1
UPI_LEGIT_008168,382.94,13,1,4,159.0,1164,0,0,1,5,0.169,0,0,0
UPI_LEGIT_006692,77.88,15,5,2,145.45,707,0,0,1,2,0.113,0,0,0
UPI_FRAUD_001602,17830.42,11,5,10,359.73,1845,0,0,3,8,0.083,0,0,1
UPI_FRAUD_000321,1109498.35,4,4,3,115.81,2680,1,0,2,3,0.792,1,0,1
UPI_LEGIT_009458,36.91,7,5,2,162.71,1670,0,0,0,2,0.335,0,0,0
UPI_LEGIT_010472,12088.5,15,6,4,24.77,1851,0,0,0,3,0.378,0,0,0
UPI_LEGIT_003463,114.29,14,0,1,117.6,1390,0,0,0,1,0.033,0,0,0
UPI_LEGIT_014982,3328.65,21,5,3,289.09,2802,0,0,1,0,0.107,0,0,0
UPI_LEGIT_006335,296.5,19,6,4,115.4,388,0,0,0,2,0.279,0,1,0
UPI_LEGIT_010255,69.52,6,2,4,32.7,388,0,0,0,1,0.111,0,0,0
UPI_LEGIT_004149,57.72,18,0,1,338.49,355,0,0,0,1,0.031,0,0,0
UPI_LEGIT_008011,7304.68,7,6,2,129.47,3134,0,0,1,0,0.066,0,0,0
UPI_LEGIT_003437,4.84,13,1,2,263.65,3599,0,1,1,2,0.235,0,0,0
UPI_LEGIT_005284,78.2,13,0,8,122.13,1669,0,0,0,0,0.208,0,0,0
UPI_LEGIT_011933,178.57,7,3,1,92.69,511,0,0,0,2,0.218,0,0,0
UPI_LEGIT_011847,15788.1,20,5,3,1348.53,1954,0,0,0,3,0.017,1,0,0
UPI_FRAUD_000263,1028490.58,3,2,3,144.45,1591,1,0,1,4,0.812,1,1,1
UPI_LEGIT_013259,86.6,10,2,3,60.02,298,0,0,0,2,0.216,0,0,0
UPI_LEGIT_003283,7.28,13,2,2,59.41,2856,1,0,0,0,0.068,0,0,0
UPI_LEGIT_008730,68.42,7,1,3,18.62,471,0,0,0,1,0.208,0,0,0
UPI_LEGIT_014978,69.87,9,0,3,143.86,1085,1,0,0,1,0.083,0,0,0
UPI_LEGIT_009964,817.24,10,1,5,59.87,3301,0,0,0,2,0.395,0,0,0
UPI_LEGIT_003488,32.93,15,5,4,46.25,2069,0,0,0,4,0.046,0,1,0
UPI_LEGIT_012295,5.64,21,4,2,778.49,180,0,0,1,3,0.192,1,0,0
UPI_LEGIT_006107,227.83,17,5,2,109.6,3253,0,0,0,3,0.24,0,0,0
UPI_LEGIT_007144,112.91,19,1,1,56.33,3054,0,0,0,0,0.39,0,0,0
UPI_LEGIT_008324,75.87,19,0,1,471.86,2297,0,0,0,2,0.374,0,0,0
UPI_LEGIT_012565,11.39,20,6,3,230.77,453,0,0,0,1,0.048,0,0,0
UPI_FRAUD_000131,1297869.06,4,3,1,20.76,2038,1,0,0,1,0.795,0,1,1
UPI_LEGIT_005012,6320.71,21,1,5,19.03,3184,0,0,2,2,0.121,0,1,0
UPI_LEGIT_014528,47.91,12,4,6,108.06,2495,0,0,2,3,0.307,0,0,0
UPI_LEGIT_012424,5.39,18,2,8,128.0,3480,0,0,2,0,0.353,1,0,0
UPI_LEGIT_005597,407.47,21,3,0,93.4,2184,0,0,0,3,0.373,0,1,0
UPI_LEGIT_010334,42.16,18,0,1,41.58,2826,0,1,0,1,0.059,0,0,0
UPI_LEGIT_013650,38.7,9,2,3,196.68,1832,0,0,0,2,0.185,0,0,0
UPI_FRAUD_002091,909046.83,4,3,1,396.96,87,1,0,0,5,0.812,0,0,1
UPI_LEGIT_013476,35.93,8,3,2,108.09,2514,0,0,0,3,0.281,0,0,0
UPI_LEGIT_007971,83.89,18,3,3,251.9,2506,0,0,0,2,0.101,0,0,0
UPI_LEGIT_011682,176.4,10,5,3,588.13,3104,0,0,0,3,0.235,0,0,0
UPI_FRAUD_001024,408727.28,5,3,3,344.33,2785,1,0,1,1,0.138,0,1,1
UPI_LEGIT_009723,33.21,7,1,4,214.73,3148,0,0,0,4,0.068,0,0,0
UPI_LEGIT_005152,7.16,8,5,1,223.87,418,0,0,0,2,0.007,0,1,0
UPI_LEGIT_013157,1.69,12,6,2,256.65,253,0,0,0,5,0.188,1,0,0
UPI_LEGIT_012235,91.92,11,0,3,20.57,1382,0,0,0,2,0.327,0,0,0
UPI_LEGIT_011628,2224.41,10,3,4,52.91,3579,0,1,2,2,0.024,0,0,0
UPI_LEGIT_012487,262.95,6,3,3,25.04,214,0,0,0,3,0.009,0,0,0
UPI_LEGIT_009417,74.8,12,6,4,43.18,3574,0,0,0,3,0.146,1,0,0
UPI_LEGIT_010025,2857.24,19,6,5,82.32,1320,0,0,0,0,0.099,0,0,0
UPI_LEGIT_010664,340.81,6,5,2,431.87,3015,0,0,2,2,0.082,0,0,0
UPI_LEGIT_013334,40.11,7,4,2,31.0,993,0,0,1,1,0.396,0,0,0
UPI_LEGIT_014452,264.22,22,5,2,191.26,565,0,0,1,3,0.073,0,0,0
UPI_LEGIT_006834,21.66,22,3,7,166.2,1318,0,0,0,5,0.112,0,0,0
UPI_LEGIT_005747,13.32,21,6,4,17.71,1390,0,0,1,1,0.348,0,0,0
UPI_FRAUD_000110,726870.24,3,1,1,95.97,1688,0,1,1,2,0.783,0,0,1
UPI_LEGIT_002442,201.29,6,0,4,145.8,1579,0,0,0,2,0.298,0,0,0
UPI_LEGIT_009688,75.05,12,4,1,172.91,2861,0,0,0,3,0.329,0,0,0
UPI_LEGIT_002522,157.23,22,5,2,127.5,2857,0,0,0,2,0.171,0,0,0
UPI_LEGIT_008746,234.76,16,4,1,218.61,3034,0,0,1,2,0.058,0,0,0
UPI_LEGIT_012119,1065.06,16,2,3,28.57,873,0,0,0,2,0.258,0,0,0
UPI_LEGIT_011648,377.64,20,2,3,195.14,888,0,0,0,2,0.378,0,0,0
UPI_LEGIT_009701,776.4,8,6,2,114.02,2751,0,0,0,2,0.089,0,0,0
UPI_LEGIT_004395,41.85,17,6,3,131.27,2593,0,0,1,1,0.286,0,0,0
UPI_LEGIT_010847,522.92,16,1,0,216.49,2929,0,0,1,0,0.214,0,0,0
UPI_LEGIT_012401,174.38,7,2,3,190.55,1687,0,0,2,4,0.114,0,1,0
UPI_LEGIT_012745,52.55,12,3,5,49.36,3215,0,0,0,1,0.34,0,0,0
UPI_LEGIT_005071,173.78,18,2,0,130.71,2763,0,0,1,3,0.17,0,0,0
UPI_FRAUD_000967,107085.96,5,2,1,9.08,1178,1,1,1,1,0.11,0,1,1
UPI_LEGIT_012631,210.65,12,4,4,153.41,1156,0,0,1,3,0.233,1,0,0
UPI_FRAUD_001945,815552.87,6,3,3,227.79,1,0,0,1,1,0.763,1,1,1
UPI_LEGIT_012828,274.3,13,0,2,69.23,1872,0,0,1,3,0.239,0,0,0
UPI_LEGIT_004087,2577.44,19,5,2,353.05,1039,0,0,2,1,0.021,1,0,0
UPI_FRAUD_000095,987013.89,3,1,6,198.63,2240,1,0,1,2,0.961,0,0,1
UPI_LEGIT_003643,391.92,12,3,3,66.74,3436,0,0,1,1,0.346,0,0,0
UPI_LEGIT_007773,2522.04,6,4,2,121.76,2101,0,0,0,1,0.359,0,0,0
UPI_LEGIT_002611,6.83,9,3,5,13.72,2231,0,0,1,4,0.227,0,0,0
UPI_LEGIT_012516,7.32,15,3,2,296.78,1730,0,0,1,0,0.032,0,0,0
UPI_LEGIT_008888,15.75,8,0,5,28.73,1181,0,0,0,3,0.0,0,0,0
UPI_FRAUD_000219,1334286.04,3,2,3,128.35,1372,0,0,2,1,0.715,0,1,1
UPI_LEGIT_003903,11.89,10,2,3,86.4,2327,0,0,0,2,0.026,0,1,0
UPI_FRAUD_000059,1444666.88,0,1,3,36.68,2467,1,0,0,2,0.815,0,0,1
UPI_LEGIT_014032,5.31,20,4,1,138.14,868,0,0,0,3,0.073,0,0,0
UPI_LEGIT_002548,13.12,8,2,3,96.27,1248,0,0,1,2,0.324,0,0,0
UPI_LEGIT_003193,3.33,13,5,2,128.16,3270,1,0,1,0,0.092,1,0,0
UPI_LEGIT_013314,43.49,17,4,4,133.04,3045,0,0,0,0,0.085,0,0,0
UPI_LEGIT_007386,13.12,10,4,6,214.32,2504,0,0,0,1,0.383,0,0,0
UPI_LEGIT_006440,11.03,11,5,2,636.99,1234,0,0,0,2,0.066,0,0,0
UPI_LEGIT_007914,33.78,11,6,0,107.94,2859,0,0,1,1,0.364,0,1,0
UPI_LEGIT_006933,123.38,22,4,4,413.14,2950,0,1,0,2,0.269,1,0,0
UPI_FRAUD_000461,679659.29,19,6,3,64.2,82,1,0,1,1,0.857,0,1,1
UPI_LEGIT_012690,3341.01,12,6,1,137.35,2630,0,0,2,2,0.175,1,0,0
UPI_LEGIT_003660,83.03,9,2,4,93.93,729,0,0,1,4,0.287,0,0,0
UPI_LEGIT_009385,16.76,11,6,1,311.18,495,0,1,0,2,0.281,0,0,0
UPI_LEGIT_014819,51.77,7,3,7,421.72,2694,0,0,0,2,0.187,0,0,0
UPI_LEGIT_012358,30.59,8,4,3,217.1,1980,0,0,1,2,0.188,0,0,0
UPI_LEGIT_007810,132.69,12,0,5,260.64,1268,0,0,0,3,0.218,0,0,0
UPI_LEGIT_010968,68.16,22,3,2,118.85,1794,0,0,1,1,0.055,0,0,0
UPI_LEGIT_004764,193.55,14,4,3,240.35,3352,0,0,0,2,0.133,0,0,0
UPI_LEGIT_003116,81.51,17,5,2,118.61,3152,0,0,1,4,0.044,0,0,0
UPI_FRAUD_000398,954921.54,3,6,2,22.74,3160,1,0,1,2,0.865,0,0,1
UPI_LEGIT_003595,107.18,15,6,1,22.89,2937,0,0,0,3,0.088,1,0,0
UPI_LEGIT_013249,76.55,14,0,0,80.57,2812,0,0,0,2,0.269,0,1,0
UPI_LEGIT_013172,5.65,9,3,2,83.85,741,0,0,0,4,0.236,0,0,0
UPI_LEGIT_002375,1229.9,7,5,0,222.73,1818,0,0,1,3,0.343,0,1,0
UPI_LEGIT_005549,38.35,8,2,5,279.19,2182,0,0,0,4,0.353,0,0,0
UPI_LEGIT_009538,236.63,13,2,9,104.62,2963,0,0,1,1,0.2,0,0,0
UPI_LEGIT_012586,3636.16,22,4,5,116.73,2344,0,0,0,2,0.29,0,0,0
UPI_LEGIT_010292,65.97,19,4,3,666.14,1493,0,0,1,2,0.229,0,0,0
UPI_LEGIT_002874,373.69,10,2,1,32.6,406,0,0,2,0,0.2,0,0,0
UPI_LEGIT_005814,117.6,12,0,3,292.17,2758,1,0,0,0,0.081,0,0,0
UPI_LEGIT_006422,106.54,17,2,1,685.6,3083,0,0,1,1,0.208,0,0,0
UPI_LEGIT_012861,1282.3,7,0,7,117.09,1011,0,0,1,4,0.16,0,0,0
UPI_LEGIT_008471,55.95,14,2,3,196.47,628,0,0,2,4,0.138,0,0,0
UPI_FRAUD_000330,1381853.49,4,0,8,26.99,222,0,0,0,2,0.779,1,0,1
UPI_FRAUD_001786,79602.21,23,5,10,4.47,1847,0,0,2,6,0.17,0,0,1
UPI_FRAUD_000812,815547.47,8,1,5,210.96,657,1,0,1,1,0.66,0,0,1
UPI_FRAUD_001978,126700.35,13,1,3,108.82,37,0,0,1,3,0.022,1,0,1
UPI_LEGIT_014887,1185.68,20,1,3,338.33,1232,0,0,0,2,0.087,0,0,0
UPI_FRAUD_000613,1168365.23,18,2,3,384.73,1478,1,1,2,4,0.614,1,0,1
UPI_FRAUD_001282,200868.44,2,5,6,1964.06,406,0,0,2,1,0.25,1,0,1
UPI_LEGIT_007346,219.89,17,0,0,105.84,1301,0,0,0,5,0.356,0,0,0
UPI_LEGIT_013183,48.1,7,4,3,240.55,2670,0,0,2,2,0.218,0,0,0
UPI_LEGIT_005674,22658.12,22,3,6,647.49,432,0,0,1,2,0.203,0,0,0
UPI_LEGIT_008765,3.64,22,0,3,69.31,3104,0,0,0,1,0.357,0,0,0
UPI_LEGIT_004417,1509.29,9,4,4,25.21,2490,1,0,0,3,0.079,0,0,0
UPI_LEGIT_006005,160.5,10,6,2,84.22,767,0,0,0,1,0.297,1,0,0
UPI_LEGIT_008627,835.54,7,4,4,478.28,1780,0,0,0,2,0.301,0,0,0
UPI_LEGIT_012071,8309.07,18,0,3,592.93,2926,0,0,1,3,0.205,0,0,0
UPI_LEGIT_003613,691.99,12,2,2,151.71,2580,0,0,0,0,0.292,1,0,0
UPI_LEGIT_014252,56.86,14,5,2,85.99,3200,0,0,0,3,0.363,0,0,0
UPI_LEGIT_008209,0.82,12,2,4,280.94,1472,0,0,2,2,0.081,0,0,0
UPI_LEGIT_008406,3397.8,16,5,5,237.59,510,0,0,1,1,0.176,0,0,0
UPI_LEGIT_012264,63.5,13,3,2,31.85,1114,0,0,0,4,0.143,0,0,0
UPI_LEGIT_011233,77.95,16,4,4,163.67,1794,0,0,1,2,0.104,0,0,0
UPI_LEGIT_004489,194.75,17,0,4,51.49,2680,0,0,0,1,0.173,0,0,0
UPI_LEGIT_003571,955.77,12,0,4,44.3,2875,0,0,0,0,0.389,0,0,0
UPI_LEGIT_010938,401.16,22,0,1,139.23,1896,0,0,0,0,0.151,0,0,0
UPI_LEGIT_003128,6.65,18,2,2,164.37,624,1,0,2,3,0.11,0,1,0
UPI_LEGIT_011852,97.95,21,2,3,640.48,353,0,0,1,1,0.099,0,1,0
UPI_LEGIT_004256,5737.8,11,0,4,409.53,1307,0,0,0,2,0.099,0,0,0
UPI_LEGIT_014890,971.62,22,2,3,60.53,2548,0,0,0,5,0.325,0,1,0
UPI_FRAUD_002029,887480.43,17,2,1,127.5,42,0,1,1,2,0.972,1,0,1
UPI_LEGIT_007120,291.51,18,6,1,76.1,2213,0,0,0,3,0.348,0,0,0
UPI_LEGIT_005013,2697.53,22,0,5,51.38,375,0,0,1,3,0.098,0,1,0
UPI_LEGIT_012509,414.05,17,0,4,78.84,3372,0,0,0,3,0.067,0,0,0
UPI_LEGIT_003484,13.41,19,4,1,19.41,3076,0,0,1,1,0.187,1,0,0
UPI_LEGIT_012300,1136.19,18,2,5,521.75,1686,0,0,0,3,0.376,0,0,0
UPI_FRAUD_000335,1498475.75,4,2,1,34.92,818,1,1,0,1,0.827,1,0,1
UPI_LEGIT_012800,483.79,21,5,3,33.78,2367,0,0,0,3,0.083,0,0,0
UPI_LEGIT_004280,151.91,13,5,4,393.92,1187,0,0,1,3,0.392,0,1,0
UPI_LEGIT_002692,80.53,21,5,2,148.77,1922,0,0,0,4,0.343,0,0,0
UPI_LEGIT_007958,7484.96,11,5,3,72.65,2340,0,0,0,6,0.11,0,0,0
UPI_LEGIT_007767,42.17,11,3,2,98.28,1772,0,0,1,5,0.347,0,0,0
UPI_LEGIT_007348,72.74,7,0,4,197.51,3167,0,0,0,1,0.351,0,0,0
UPI_LEGIT_012460,64.93,18,5,4,19.82,2900,0,0,1,2,0.246,0,0,0
UPI_LEGIT_010679,34.6,20,4,2,176.47,2981,0,0,2,1,0.203,0,0,0
UPI_LEGIT_002995,617.72,8,4,6,308.2,532,0,0,0,3,0.025,0,0,0
UPI_LEGIT_014019,982.06,16,1,4,275.32,441,0,0,0,2,0.189,0,0,0
UPI_LEGIT_003222,949.41,21,5,4,211.11,1090,0,0,0,1,0.083,0,0,0
UPI_LEGIT_009055,11350.99,15,6,2,22.54,3150,0,0,0,2,0.137,0,0,0
UPI_LEGIT_011058,45.02,7,5,4,1846.5,353,0,0,0,3,0.257,0,0,0
UPI_LEGIT_002664,14.67,12,5,1,642.02,1867,0,0,1,2,0.222,0,0,0
UPI_LEGIT_006802,108.32,12,1,3,134.22,1527,0,0,1,1,0.086,1,0,0
UPI_LEGIT_003692,419.35,11,0,1,63.99,1628,0,0,0,3,0.096,0,0,0
UPI_LEGIT_008282,354.58,22,6,1,1974.64,213,0,0,2,4,0.21,0,0,0
UPI_FRAUD_001731,92175.33,21,6,4,381.4,168,0,0,4,11,0.427,0,1,1
UPI_LEGIT_002622,10.23,18,2,3,43.55,2514,0,0,0,1,0.279,0,0,0
UPI_LEGIT_003834,19.94,16,2,3,30.94,497,0,0,0,2,0.174,0,0,0
UPI_LEGIT_004139,12.61,7,0,3,547.83,2274,0,0,1,1,0.381,0,1,0
UPI_LEGIT_008582,19.21,6,2,4,400.72,2416,0,0,2,2,0.044,1,0,0
UPI_LEGIT_002798,15.18,22,1,2,41.4,2525,0,0,1,3,0.319,0,0,0
UPI_LEGIT_012979,433.86,11,1,3,46.06,662,0,0,1,2,0.096,0,1,0
UPI_LEGIT_006906,40.43,11,6,1,141.12,1636,0,0,1,0,0.031,0,0,0
UPI_FRAUD_001166,488194.84,4,6,4,13.39,666,1,0,2,0,0.373,0,0,1
