person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,dti_ratio,delinquencies_2yrs,revolving_utilization,total_accounts,inquiries_6months,public_records,loan_status
60,47233.98,MORTGAGE,0,DEBTCONSOLIDATION,G,16730,9.76,0.35,N,7,0.23,0,0.24,8,1,0,0
31,42693.03,RENT,4,EDUCATION,E,6635,18.61,0.16,N,3,0.17,0,0.19,27,0,0,0
27,26742.12,MORTGAGE,33,PERSONAL,A,12631,17.94,0.47,N,29,0.54,0,0.49,28,1,0,1
48,21374.9,MORTGAGE,17,MEDICAL,D,17944,21.34,0.84,N,2,0.42,0,0.14,8,1,0,1
27,50503.73,MORTGAGE,21,MEDICAL,C,14240,18.28,0.28,N,26,0.55,0,0.14,28,0,0,0
31,93813.3,RENT,32,VENTURE,B,23742,11.2,0.25,N,23,0.22,0,0.4,22,1,0,0
56,18536.81,MORTGAGE,6,PERSONAL,F,25416,19.08,1.37,N,28,0.27,0,0.43,21,0,0,0
27,48922.79,MORTGAGE,18,HOMEIMPROVEMENT,G,27235,16.0,0.56,N,23,0.18,0,0.02,11,1,0,1
54,84479.0,OWN,6,DEBTCONSOLIDATION,F,46964,8.47,0.56,N,28,0.22,0,0.03,19,1,0,0
57,62336.13,OWN,8,DEBTCONSOLIDATION,B,3812,10.75,0.06,N,26,0.37,0,0.37,16,0,0,0
63,24449.39,MORTGAGE,26,DEBTCONSOLIDATION,C,45154,5.33,1.85,N,27,0.27,0,0.21,11,1,0,0
44,41712.69,MORTGAGE,13,VENTURE,C,6624,9.75,0.16,N,22,0.27,0,0.3,6,1,0,0
44,21305.98,RENT,34,DEBTCONSOLIDATION,B,17486,20.66,0.82,Y,23,0.38,1,0.25,22,2,0,1
63,32408.94,OWN,25,DEBTCONSOLIDATION,C,2150,11.19,0.07,N,22,0.2,0,0.09,19,0,0,0
63,140540.3,MORTGAGE,26,MEDICAL,F,28544,13.21,0.2,N,8,0.35,0,0.47,26,1,0,0
37,46702.38,RENT,26,HOMEIMPROVEMENT,G,35089,11.95,0.75,N,13,0.28,0,0.29,27,1,0,0
55,95547.05,MORTGAGE,32,EDUCATION,B,1993,12.88,0.02,N,15,0.49,0,0.27,7,0,0,0
42,28375.67,RENT,9,MEDICAL,C,24472,18.52,0.86,Y,13,0.5,1,0.17,19,1,1,1
33,77969.44,MORTGAGE,12,HOMEIMPROVEMENT,D,1639,14.71,0.02,N,14,0.56,0,0.62,29,0,0,0
21,105493.37,RENT,34,VENTURE,C,21653,24.12,0.21,N,7,0.6,0,0.29,15,0,0,0
40,93405.03,OWN,11,MEDICAL,G,21965,16.4,0.24,N,27,0.29,0,0.35,9,1,0,0
57,51225.03,MORTGAGE,4,HOMEIMPROVEMENT,C,34453,5.22,0.67,N,6,0.29,0,0.15,25,0,0,0
42,25910.95,RENT,37,MEDICAL,F,10152,20.19,0.39,N,22,0.4,0,0.45,21,0,0,0
33,60811.3,MORTGAGE,17,DEBTCONSOLIDATION,G,19930,24.52,0.33,Y,21,0.47,1,0.29,16,0,0,1
32,146644.79,MORTGAGE,14,PERSONAL,C,45366,22.1,0.31,Y,20,0.11,1,0.74,3,0,0,0
37,24249.24,RENT,14,HOMEIMPROVEMENT,C,5789,23.73,0.24,Y,4,0.33,1,0.61,12,3,0,0
64,35799.64,MORTGAGE,26,VENTURE,A,45897,18.98,1.28,Y,3,0.1,1,0.05,26,1,0,0
30,57028.04,RENT,0,PERSONAL,A,23894,9.3,0.42,Y,19,0.17,1,0.21,11,0,0,0
30,85049.61,MORTGAGE,9,HOMEIMPROVEMENT,F,22762,6.8,0.27,N,29,0.41,0,0.24,29,1,0,0
45,26833.23,MORTGAGE,19,HOMEIMPROVEMENT,A,17548,21.08,0.65,Y,9,0.53,1,0.31,24,1,0,1
58,93030.32,MORTGAGE,1,PERSONAL,A,47893,23.52,0.51,Y,23,0.55,1,0.23,12,0,0,1
60,42023.79,MORTGAGE,30,MEDICAL,D,35017,8.36,0.83,N,24,0.26,0,0.31,6,0,0,0
59,135690.99,RENT,23,VENTURE,E,15885,20.14,0.12,N,29,0.16,0,0.12,12,0,0,0
33,74403.61,MORTGAGE,15,MEDICAL,F,35278,13.25,0.47,N,2,0.26,0,0.08,5,0,0,0
42,181474.91,MORTGAGE,19,DEBTCONSOLIDATION,C,17088,16.81,0.09,N,26,0.37,0,0.25,8,0,0,0
37,31442.29,MORTGAGE,22,PERSONAL,F,6363,6.22,0.2,Y,6,0.56,1,0.17,20,0,0,0
39,22575.41,RENT,3,DEBTCONSOLIDATION,F,14207,24.27,0.63,N,16,0.13,0,0.18,21,0,0,1
31,85209.25,MORTGAGE,30,PERSONAL,C,21857,19.64,0.26,N,13,0.48,0,0.21,7,0,0,0
52,41155.47,MORTGAGE,32,HOMEIMPROVEMENT,D,48251,19.05,1.17,N,29,0.45,0,0.65,25,0,0,1
60,43841.09,MORTGAGE,22,DEBTCONSOLIDATION,C,3256,22.89,0.07,N,19,0.42,0,0.24,6,0,0,0
23,85093.99,RENT,31,EDUCATION,G,11738,23.6,0.14,N,24,0.28,0,0.2,18,2,0,0
60,123327.77,RENT,22,EDUCATION,B,6956,11.82,0.06,N,18,0.43,0,0.53,23,1,0,0
64,57940.02,MORTGAGE,4,HOMEIMPROVEMENT,B,30584,8.59,0.53,Y,18,0.18,1,0.25,25,1,0,0
28,100491.65,MORTGAGE,36,PERSONAL,A,17463,6.64,0.17,N,3,0.46,0,0.07,21,0,0,0
43,40300.67,RENT,24,HOMEIMPROVEMENT,B,32683,8.81,0.81,N,8,0.53,0,0.19,11,0,0,0
45,101742.67,RENT,12,VENTURE,A,49601,7.22,0.49,N,25,0.19,0,0.07,16,0,0,0
50,129671.97,MORTGAGE,35,VENTURE,G,36032,21.38,0.28,N,6,0.35,0,0.26,7,0,0,0
57,38950.86,MORTGAGE,31,PERSONAL,F,15239,17.78,0.39,N,17,0.48,0,0.59,12,3,0,1
47,35114.02,RENT,17,HOMEIMPROVEMENT,F,22352,24.71,0.64,Y,20,0.57,1,0.27,12,0,0,1
50,57240.1,MORTGAGE,33,HOMEIMPROVEMENT,C,1312,5.93,0.02,N,4,0.5,0,0.23,15,0,0,0
50,50762.64,RENT,7,MEDICAL,F,44302,12.58,0.87,Y,10,0.13,1,0.02,15,1,0,0
64,80005.29,RENT,31,HOMEIMPROVEMENT,C,49522,8.87,0.62,N,7,0.58,0,0.49,28,0,0,0
57,36606.7,OWN,16,HOMEIMPROVEMENT,G,12447,12.84,0.34,N,29,0.47,0,0.1,24,1,0,0
60,32337.39,RENT,34,VENTURE,B,17721,12.4,0.55,N,15,0.36,0,0.51,9,0,0,0
42,54374.81,MORTGAGE,31,DEBTCONSOLIDATION,F,12000,23.83,0.22,N,28,0.58,0,0.1,14,1,0,0
24,119441.77,RENT,23,EDUCATION,B,10786,10.86,0.09,N,9,0.39,0,0.42,7,0,0,0
27,35327.15,MORTGAGE,9,MEDICAL,G,43697,15.05,1.24,Y,16,0.33,1,0.61,23,1,0,1
46,64272.57,RENT,23,PERSONAL,E,12882,18.56,0.2,N,14,0.52,0,0.27,12,1,0,0
57,49549.87,MORTGAGE,3,VENTURE,G,43502,22.95,0.88,Y,21,0.15,1,0.31,3,1,0,1
48,86621.56,OWN,36,MEDICAL,A,22462,19.58,0.26,N,22,0.25,0,0.44,29,0,0,0
57,105010.36,RENT,19,VENTURE,F,9275,19.52,0.09,N,23,0.52,0,0.49,11,1,0,0
63,92344.68,MORTGAGE,15,PERSONAL,G,41977,7.17,0.45,N,18,0.36,0,0.19,23,0,0,1
40,59280.41,RENT,25,VENTURE,C,20052,21.49,0.34,N,9,0.25,0,0.29,4,2,0,0
27,100691.82,MORTGAGE,7,DEBTCONSOLIDATION,E,48136,19.83,0.48,Y,5,0.12,1,0.3,19,3,0,1
62,114148.5,RENT,19,EDUCATION,D,10221,24.86,0.09,N,27,0.15,0,0.13,3,0,0,0
64,43201.56,MORTGAGE,13,EDUCATION,B,31792,13.37,0.74,N,12,0.41,0,0.38,21,1,0,0
45,48675.87,MORTGAGE,28,PERSONAL,A,16762,17.51,0.34,N,19,0.39,0,0.48,9,0,1,0
44,23729.99,MORTGAGE,9,VENTURE,F,28644,5.47,1.21,N,5,0.32,0,0.59,11,1,0,0
61,79782.94,MORTGAGE,29,MEDICAL,G,5887,20.58,0.07,Y,6,0.18,1,0.03,29,0,0,0
43,56544.97,MORTGAGE,32,HOMEIMPROVEMENT,B,48876,14.84,0.86,N,26,0.16,0,0.1,24,1,0,0
21,31734.95,MORTGAGE,38,VENTURE,F,25615,11.33,0.81,N,6,0.58,0,0.09,24,2,0,1
26,31300.65,MORTGAGE,9,DEBTCONSOLIDATION,D,41641,5.75,1.33,Y,19,0.25,1,0.16,18,0,0,0
60,49109.39,MORTGAGE,37,PERSONAL,F,46252,16.23,0.94,N,26,0.55,0,0.25,12,0,0,1
46,53986.43,MORTGAGE,8,EDUCATION,F,9833,9.2,0.18,N,21,0.27,0,0.25,4,1,0,0
22,31171.38,MORTGAGE,25,PERSONAL,A,49652,7.95,1.59,Y,19,0.43,1,0.01,26,1,0,1
40,29272.58,OWN,38,DEBTCONSOLIDATION,F,11017,17.6,0.38,N,15,0.22,0,0.11,12,0,0,0
32,174647.83,RENT,26,MEDICAL,C,31754,22.3,0.18,N,6,0.24,0,0.22,10,2,0,0
21,23271.03,MORTGAGE,8,PERSONAL,F,8388,5.46,0.36,N,13,0.43,0,0.33,8,1,0,1
60,84521.07,RENT,30,EDUCATION,C,46048,16.24,0.54,N,25,0.18,0,0.43,7,0,0,0
54,119967.26,MORTGAGE,19,MEDICAL,E,3127,16.78,0.03,Y,19,0.12,1,0.31,23,1,0,0
51,68929.14,RENT,5,EDUCATION,G,27007,5.61,0.39,Y,13,0.36,1,0.12,4,0,0,0
39,124615.28,MORTGAGE,8,DEBTCONSOLIDATION,F,18494,8.06,0.15,Y,28,0.31,1,0.25,22,2,0,0
44,100245.22,MORTGAGE,30,DEBTCONSOLIDATION,B,29032,18.4,0.29,Y,25,0.25,1,0.28,26,0,0,0
48,28713.0,RENT,36,VENTURE,D,8669,10.59,0.3,N,29,0.33,0,0.16,22,0,0,0
52,121726.41,OWN,29,MEDICAL,B,19916,14.81,0.16,N,14,0.41,0,0.44,18,0,0,0
44,47906.36,RENT,19,HOMEIMPROVEMENT,F,35146,23.5,0.73,N,17,0.36,0,0.42,12,2,0,0
59,45554.11,RENT,0,PERSONAL,G,10448,24.63,0.23,N,17,0.59,0,0.19,12,0,0,0
36,84086.06,MORTGAGE,29,PERSONAL,F,23427,8.18,0.28,N,18,0.24,0,0.12,7,0,0,0
33,73981.91,RENT,12,PERSONAL,F,24045,18.43,0.33,N,5,0.13,0,0.69,15,1,0,0
34,60425.64,RENT,19,PERSONAL,C,38456,12.91,0.64,Y,17,0.12,1,0.32,20,1,0,0
52,62128.03,OWN,11,VENTURE,E,5710,17.02,0.09,N,26,0.49,0,0.18,15,0,0,0
64,40448.27,OWN,34,EDUCATION,F,46500,20.01,1.15,Y,4,0.3,1,0.22,17,0,0,1
46,51617.07,RENT,13,PERSONAL,E,22140,15.36,0.43,N,21,0.43,0,0.13,12,0,0,0
46,21202.89,RENT,25,MEDICAL,B,20529,5.27,0.97,N,29,0.53,0,0.21,15,1,0,1
45,76883.54,MORTGAGE,6,MEDICAL,F,24414,24.99,0.32,N,10,0.29,0,0.52,5,1,0,0
58,104236.96,RENT,32,MEDICAL,B,28528,7.67,0.27,N,9,0.13,0,0.25,18,1,0,0
43,25918.58,MORTGAGE,31,PERSONAL,A,46056,22.29,1.78,N,16,0.14,0,0.43,13,1,0,0
54,39996.17,MORTGAGE,12,VENTURE,G,24318,18.1,0.61,N,15,0.16,0,0.07,5,0,0,0
54,80865.4,RENT,19,MEDICAL,E,29670,20.07,0.37,Y,23,0.46,1,0.1,23,2,0,1
34,44574.66,RENT,5,HOMEIMPROVEMENT,E,18331,11.11,0.41,N,2,0.48,0,0.27,12,1,0,1
37,46319.17,RENT,33,DEBTCONSOLIDATION,B,42624,18.02,0.92,N,11,0.21,0,0.54,23,0,0,0
45,42334.68,MORTGAGE,20,MEDICAL,B,35184,17.86,0.83,N,29,0.11,0,0.36,20,1,0,0
49,74070.19,OWN,19,EDUCATION,F,12291,14.97,0.17,Y,6,0.36,1,0.64,2,1,0,0
41,56967.48,RENT,38,MEDICAL,B,23759,14.51,0.42,N,26,0.13,0,0.46,28,1,0,0
45,48009.1,RENT,9,EDUCATION,D,19121,15.39,0.4,Y,22,0.15,1,0.04,10,3,0,0
63,82216.13,RENT,14,MEDICAL,G,33662,6.88,0.41,N,9,0.59,0,0.28,19,1,0,1
54,30279.68,MORTGAGE,14,PERSONAL,F,7024,10.82,0.23,Y,6,0.36,1,0.27,6,0,0,0
42,200615.6,OWN,38,MEDICAL,D,30666,21.39,0.15,N,2,0.46,0,0.64,17,0,0,0
52,86034.36,RENT,32,EDUCATION,B,36229,16.75,0.42,N,6,0.32,0,0.06,25,1,0,0
21,43795.89,OWN,30,MEDICAL,F,15611,17.89,0.36,N,7,0.25,0,0.1,27,0,0,0
58,22374.09,MORTGAGE,36,DEBTCONSOLIDATION,A,35764,20.4,1.6,N,19,0.29,0,0.16,3,1,0,0
30,86952.49,RENT,7,PERSONAL,F,6307,14.01,0.07,N,23,0.26,0,0.58,7,0,0,0
58,79231.56,MORTGAGE,25,PERSONAL,G,27091,8.65,0.34,N,4,0.11,0,0.38,20,1,0,0
58,35855.96,MORTGAGE,10,EDUCATION,D,22997,16.4,0.64,N,11,0.45,0,0.16,2,0,0,1
45,18724.21,RENT,15,MEDICAL,D,5582,19.36,0.3,N,29,0.29,0,0.21,25,0,1,1
58,66163.76,MORTGAGE,15,VENTURE,B,28314,9.48,0.43,N,23,0.47,0,0.36,27,0,0,0
38,60634.71,MORTGAGE,2,VENTURE,A,29998,8.9,0.49,Y,24,0.3,1,0.55,16,1,0,0
30,27946.02,MORTGAGE,39,EDUCATION,B,28415,17.7,1.02,N,5,0.56,0,0.57,22,0,0,1
24,56500.27,RENT,25,HOMEIMPROVEMENT,A,38530,19.96,0.68,N,14,0.32,0,0.2,10,0,0,0
44,40048.39,MORTGAGE,2,EDUCATION,F,16042,17.93,0.4,N,15,0.2,0,0.29,7,0,0,0
34,65358.97,MORTGAGE,33,HOMEIMPROVEMENT,G,13464,5.78,0.21,N,13,0.56,0,0.14,27,0,0,0
23,125257.38,MORTGAGE,18,EDUCATION,E,27542,19.76,0.22,N,26,0.27,0,0.14,20,1,0,0
63,55994.74,RENT,24,EDUCATION,A,41676,14.92,0.74,N,19,0.35,0,0.23,10,0,0,0
51,49681.02,MORTGAGE,18,DEBTCONSOLIDATION,C,2867,21.23,0.06,Y,19,0.11,1,0.46,9,0,0,0
28,145853.42,MORTGAGE,26,EDUCATION,C,48785,7.65,0.33,N,22,0.11,0,0.28,23,0,0,0
25,55338.22,MORTGAGE,12,HOMEIMPROVEMENT,B,23209,6.11,0.42,N,4,0.56,0,0.38,4,1,0,0
26,69011.14,RENT,2,MEDICAL,C,33302,11.83,0.48,N,27,0.23,0,0.34,21,0,1,0
51,68585.57,MORTGAGE,23,HOMEIMPROVEMENT,G,23424,10.24,0.34,N,18,0.11,0,0.49,6,1,0,0
33,24501.89,RENT,5,DEBTCONSOLIDATION,D,30942,24.8,1.26,Y,14,0.55,1,0.26,22,2,0,1
49,46343.01,RENT,31,EDUCATION,A,3602,11.04,0.08,N,21,0.17,0,0.12,21,1,0,0
59,58936.89,MORTGAGE,11,DEBTCONSOLIDATION,D,11985,16.52,0.2,N,8,0.39,0,0.28,7,0,0,0
47,86076.74,RENT,13,HOMEIMPROVEMENT,C,25648,23.61,0.3,N,13,0.43,0,0.09,18,2,0,0
62,105985.05,MORTGAGE,21,HOMEIMPROVEMENT,A,45390,23.45,0.43,N,2,0.2,0,0.04,26,0,0,0
53,155005.35,RENT,26,HOMEIMPROVEMENT,F,21675,18.09,0.14,Y,17,0.57,1,0.29,4,0,0,1
34,83510.77,MORTGAGE,5,EDUCATION,E,1118,15.88,0.01,N,20,0.4,0,0.15,12,2,0,0
24,79842.34,MORTGAGE,22,EDUCATION,E,6273,8.44,0.08,N,16,0.43,0,0.37,28,0,0,0
60,66767.99,OWN,11,EDUCATION,C,14629,24.6,0.22,N,11,0.45,0,0.35,25,1,0,0
47,30980.43,RENT,9,PERSONAL,G,45614,19.24,1.47,N,18,0.32,0,0.3,15,0,0,0
58,125660.99,RENT,6,MEDICAL,A,43191,19.21,0.34,N,20,0.26,0,0.4,20,0,0,0
51,46701.66,OWN,3,DEBTCONSOLIDATION,D,13020,6.39,0.28,N,27,0.56,0,0.52,24,1,0,0
54,35579.23,MORTGAGE,8,PERSONAL,B,47962,15.88,1.35,N,27,0.15,0,0.5,8,0,0,0
63,164184.2,RENT,25,HOMEIMPROVEMENT,C,41065,23.27,0.25,Y,7,0.46,1,0.22,11,0,0,0
42,27401.32,MORTGAGE,22,MEDICAL,C,25814,19.6,0.94,Y,3,0.11,1,0.28,13,0,0,0
32,25155.34,MORTGAGE,39,EDUCATION,C,39274,24.26,1.56,N,29,0.44,0,0.07,20,2,0,1
21,72017.38,MORTGAGE,13,HOMEIMPROVEMENT,E,45488,6.24,0.63,N,28,0.44,0,0.36,24,0,1,1
53,79868.73,MORTGAGE,20,MEDICAL,B,4389,17.62,0.05,N,2,0.39,0,0.28,18,0,0,0
36,101303.46,MORTGAGE,10,PERSONAL,B,33212,10.41,0.33,N,7,0.36,0,0.3,23,0,0,0
39,28464.45,MORTGAGE,3,PERSONAL,B,47945,12.97,1.68,N,7,0.2,0,0.53,23,0,0,0
50,85829.27,OWN,21,DEBTCONSOLIDATION,B,13361,5.92,0.16,N,27,0.37,0,0.22,29,1,0,0
25,51644.3,RENT,35,VENTURE,E,32453,22.99,0.63,N,16,0.27,0,0.12,29,1,0,0
53,53460.83,MORTGAGE,36,VENTURE,B,37105,17.48,0.69,N,13,0.35,0,0.06,26,0,0,0
63,69471.81,MORTGAGE,32,VENTURE,E,33235,16.04,0.48,N,27,0.47,0,0.3,26,1,0,1
36,26951.85,RENT,39,EDUCATION,G,1121,13.56,0.04,N,8,0.42,0,0.06,6,1,0,0
36,64233.57,OWN,32,HOMEIMPROVEMENT,F,12883,12.54,0.2,N,10,0.41,0,0.47,5,0,0,0
34,55732.28,MORTGAGE,21,HOMEIMPROVEMENT,E,40319,10.88,0.72,N,7,0.2,0,0.14,18,0,0,0
32,110797.12,RENT,28,DEBTCONSOLIDATION,G,29737,14.55,0.27,N,3,0.49,0,0.06,10,1,0,0
44,43411.37,OWN,14,DEBTCONSOLIDATION,D,5764,18.42,0.13,N,27,0.13,0,0.2,7,3,0,0
61,78691.02,MORTGAGE,2,EDUCATION,A,37797,10.45,0.48,N,6,0.5,0,0.18,9,1,0,0
46,57623.11,MORTGAGE,9,MEDICAL,F,6221,15.03,0.11,N,13,0.29,0,0.5,29,2,0,0
52,33710.12,RENT,24,MEDICAL,F,11780,20.16,0.35,N,18,0.59,0,0.03,2,0,0,1
58,61857.22,MORTGAGE,27,HOMEIMPROVEMENT,F,15190,14.3,0.25,N,12,0.16,0,0.16,5,0,0,0
44,34034.52,OWN,36,EDUCATION,D,4293,16.03,0.13,N,23,0.44,0,0.46,22,0,0,0
58,51588.96,MORTGAGE,34,MEDICAL,F,37934,16.43,0.74,N,23,0.18,0,0.15,20,6,0,1
49,45057.4,RENT,35,VENTURE,F,32723,18.91,0.73,N,15,0.53,0,0.03,13,0,0,1
61,74435.39,OWN,4,HOMEIMPROVEMENT,C,29094,7.96,0.39,N,10,0.5,0,0.67,15,1,0,0
21,76810.67,RENT,22,DEBTCONSOLIDATION,E,36287,19.68,0.47,N,14,0.31,0,0.1,29,0,0,0
61,82783.88,MORTGAGE,24,HOMEIMPROVEMENT,F,7997,13.07,0.1,Y,17,0.49,1,0.4,21,1,0,0
40,33260.59,RENT,8,HOMEIMPROVEMENT,E,29846,7.72,0.9,N,17,0.52,0,0.09,29,0,0,1
44,87286.47,MORTGAGE,14,MEDICAL,D,45861,7.01,0.53,N,22,0.43,0,0.23,18,1,0,0
36,43112.29,RENT,27,PERSONAL,E,13028,10.99,0.3,N,8,0.38,0,0.68,12,1,0,0
33,44472.74,MORTGAGE,19,EDUCATION,D,36713,22.66,0.83,N,16,0.43,0,0.31,18,1,0,1
63,59541.73,RENT,28,HOMEIMPROVEMENT,F,38343,5.73,0.64,Y,16,0.23,1,0.43,25,1,0,0
43,46533.26,RENT,5,MEDICAL,B,11286,16.1,0.24,N,15,0.13,0,0.12,16,0,0,0
59,65006.9,MORTGAGE,6,VENTURE,A,1787,9.39,0.03,N,2,0.1,0,0.49,20,1,0,0
27,86688.29,MORTGAGE,14,EDUCATION,C,27399,20.14,0.32,Y,22,0.28,1,0.5,3,1,0,0
46,91253.93,RENT,17,MEDICAL,A,34691,8.26,0.38,N,10,0.58,0,0.47,23,0,0,0
62,43988.68,OWN,10,DEBTCONSOLIDATION,C,9695,11.21,0.22,N,12,0.5,0,0.2,18,1,0,0
48,75905.49,OWN,16,VENTURE,A,17173,16.88,0.23,Y,23,0.24,1,0.16,25,1,0,0
26,23287.93,MORTGAGE,0,MEDICAL,E,32376,16.28,1.39,Y,12,0.46,3,0.1,3,0,0,1
59,55829.41,MORTGAGE,19,EDUCATION,C,28639,7.31,0.51,N,17,0.5,0,0.18,4,1,0,0
35,79852.29,MORTGAGE,11,DEBTCONSOLIDATION,D,44743,23.31,0.56,N,2,0.55,0,0.24,26,1,0,1
63,21177.01,RENT,29,VENTURE,D,21931,11.42,1.04,N,25,0.46,0,0.08,6,0,0,1
35,84797.48,OWN,11,HOMEIMPROVEMENT,E,44705,10.89,0.53,N,20,0.2,0,0.61,8,0,0,0
61,63227.86,RENT,29,VENTURE,G,49925,9.08,0.79,N,13,0.34,0,0.72,28,2,0,1
44,43568.99,RENT,6,VENTURE,G,29468,20.7,0.68,N,13,0.35,0,0.58,7,1,0,0
54,57109.94,MORTGAGE,0,HOMEIMPROVEMENT,B,46006,19.39,0.81,N,12,0.19,0,0.28,26,1,0,0
61,137003.0,RENT,7,DEBTCONSOLIDATION,B,14554,14.28,0.11,Y,8,0.49,1,0.59,2,0,0,0
24,168639.63,MORTGAGE,5,EDUCATION,E,45770,7.97,0.27,Y,22,0.38,1,0.41,19,0,0,0
62,51584.15,RENT,25,HOMEIMPROVEMENT,C,42658,16.04,0.83,N,4,0.27,0,0.29,4,0,0,0
23,78525.52,RENT,15,MEDICAL,G,18456,22.44,0.24,Y,13,0.47,1,0.33,5,0,0,0
30,21270.49,MORTGAGE,36,PERSONAL,A,28355,9.23,1.33,N,15,0.59,0,0.12,29,1,0,1
38,73089.07,RENT,28,MEDICAL,G,18275,22.15,0.25,Y,26,0.12,1,0.32,23,0,0,0
42,134602.01,OWN,27,EDUCATION,B,19740,14.76,0.15,N,3,0.4,0,0.14,16,2,0,0
21,137216.88,RENT,10,VENTURE,E,37322,11.68,0.27,N,10,0.59,0,0.24,5,0,0,0
23,30297.48,MORTGAGE,23,HOMEIMPROVEMENT,E,4487,15.95,0.15,N,6,0.25,0,0.3,12,0,0,0
56,21576.34,MORTGAGE,1,HOMEIMPROVEMENT,F,38161,14.8,1.77,N,4,0.59,0,0.24,3,0,0,1
58,35672.85,MORTGAGE,16,HOMEIMPROVEMENT,C,14104,18.21,0.4,Y,16,0.36,1,0.25,21,0,0,0
46,28581.21,RENT,13,PERSONAL,D,2688,8.61,0.09,N,27,0.28,0,0.05,20,1,0,0
60,119072.97,RENT,25,HOMEIMPROVEMENT,A,2724,17.09,0.02,N,8,0.36,0,0.29,9,0,0,0
50,63132.76,OWN,29,VENTURE,D,36607,12.25,0.58,N,11,0.37,0,0.52,10,0,0,0
49,56119.94,OWN,1,EDUCATION,D,26712,22.82,0.48,Y,14,0.48,1,0.05,7,0,1,1
56,54739.18,MORTGAGE,2,PERSONAL,B,24880,20.82,0.45,N,14,0.19,0,0.12,26,0,0,0
24,59989.99,MORTGAGE,14,HOMEIMPROVEMENT,B,39513,17.33,0.66,N,10,0.34,0,0.16,7,0,0,0
27,69043.43,RENT,24,DEBTCONSOLIDATION,F,14440,5.88,0.21,N,21,0.32,0,0.28,24,1,0,0
46,132426.73,RENT,21,MEDICAL,D,21822,22.26,0.16,N,16,0.19,0,0.27,21,0,0,0
36,61428.04,RENT,26,EDUCATION,D,37651,12.57,0.61,N,2,0.43,0,0.53,29,0,0,1
42,179704.62,RENT,12,DEBTCONSOLIDATION,D,14112,12.4,0.08,N,26,0.43,0,0.14,20,1,0,0
23,98038.55,MORTGAGE,20,MEDICAL,C,25083,10.72,0.26,N,6,0.3,0,0.34,13,2,0,0
63,68000.28,RENT,9,VENTURE,B,32877,15.02,0.48,N,28,0.28,0,0.17,28,0,0,0
57,50156.98,RENT,31,EDUCATION,E,41428,22.58,0.83,N,27,0.22,0,0.24,24,0,0,1
50,115263.63,RENT,10,PERSONAL,E,25487,20.18,0.22,Y,26,0.6,1,0.59,12,0,0,1
39,74544.74,MORTGAGE,15,DEBTCONSOLIDATION,A,48083,16.22,0.65,N,27,0.44,0,0.03,13,1,0,0
52,40263.14,OWN,1,DEBTCONSOLIDATION,G,45390,13.45,1.13,N,13,0.14,0,0.26,14,0,0,0
41,37120.18,RENT,15,MEDICAL,C,43922,9.63,1.18,N,3,0.42,0,0.22,2,0,0,0
42,62530.52,RENT,3,HOMEIMPROVEMENT,C,3890,14.89,0.06,Y,15,0.18,1,0.04,25,2,0,0
55,69569.32,MORTGAGE,14,DEBTCONSOLIDATION,D,19691,13.4,0.28,N,20,0.47,0,0.3,15,1,0,0
56,35554.78,MORTGAGE,39,VENTURE,G,40756,18.99,1.15,N,18,0.43,0,0.28,6,1,0,0
44,53381.12,MORTGAGE,26,MEDICAL,E,29197,21.27,0.55,N,29,0.48,0,0.13,17,0,0,1
35,21608.88,OWN,32,DEBTCONSOLIDATION,C,16300,16.95,0.75,N,13,0.15,0,0.24,4,1,0,0
53,77861.05,MORTGAGE,9,DEBTCONSOLIDATION,A,34362,10.59,0.44,N,2,0.56,0,0.05,8,0,0,0
25,42702.9,RENT,3,VENTURE,C,40013,7.13,0.94,N,20,0.18,0,0.4,5,1,0,0
52,44773.51,RENT,2,PERSONAL,F,46065,14.4,1.03,N,29,0.45,0,0.37,23,0,0,1
38,37605.2,RENT,8,HOMEIMPROVEMENT,E,34031,21.73,0.9,N,14,0.13,0,0.69,20,0,0,1
36,109304.66,MORTGAGE,30,HOMEIMPROVEMENT,C,13671,7.13,0.13,Y,29,0.13,1,0.41,22,0,0,0
64,83883.47,MORTGAGE,14,VENTURE,F,27886,22.98,0.33,N,8,0.36,0,0.22,20,2,0,0
44,77684.54,OWN,38,MEDICAL,C,6092,11.87,0.08,N,27,0.24,0,0.44,12,0,0,0
49,63576.58,MORTGAGE,14,HOMEIMPROVEMENT,G,13841,18.96,0.22,N,27,0.41,0,0.33,23,0,0,0
29,55168.45,OWN,4,PERSONAL,F,11237,10.48,0.2,N,8,0.4,0,0.16,23,0,0,0
61,98171.28,MORTGAGE,0,MEDICAL,D,6885,5.32,0.07,N,2,0.43,0,0.29,11,1,0,0
34,46525.52,MORTGAGE,2,MEDICAL,E,13512,12.78,0.29,N,3,0.51,0,0.22,24,0,0,0
51,68192.15,MORTGAGE,37,DEBTCONSOLIDATION,D,29506,13.73,0.43,N,25,0.37,0,0.58,5,1,0,0
38,117793.99,RENT,17,VENTURE,F,8074,14.16,0.07,N,11,0.47,0,0.61,20,2,0,0
