transaction_id,amount,hour,day_of_week,is_weekend,card_age_days,credit_limit,available_credit,transactions_last_24h,transactions_last_week,avg_transaction_amount,distance_from_home,distance_from_last_transaction,is_online,is_international,pin_entered,chip_used,is_fraud,merchant_gas,merchant_online,merchant_other,merchant_restaurant,merchant_retail,merchant_travel
CC002092,40.38,15,2,0,3418,500000,309419.12,4,8,30.68,0.44,6.72,0,0,0,1,0,False,True,False,False,False,False
CC002093,8.98,7,1,0,2747,200000,143231.91,2,13,15.24,10.73,14.55,0,0,1,1,0,False,False,False,False,True,False
CC002094,80.58,23,1,0,737,100000,53307.36,2,8,69.53,3.64,1.16,0,1,0,1,0,False,False,False,False,False,True
CC002095,2883.1,21,2,0,1850,500000,453209.21,3,10,90.59,6.42,2.82,0,0,1,0,0,True,False,False,False,False,False
CC002096,9.41,11,6,1,3448,200000,47166.02,3,10,16.85,7.08,5.03,1,1,1,1,0,False,True,False,False,False,False
CC002097,5.09,17,3,0,3412,500000,498988.24,1,9,70.41,27.56,2.95,0,1,0,1,0,False,False,True,False,False,False
CC002098,34.76,7,0,0,482,200000,140083.59,1,11,138.26,10.06,1.91,0,0,1,1,0,False,False,False,False,True,False
CC002099,18.02,6,5,1,145,200000,86379.48,1,4,369.4,55.72,5.74,0,0,1,0,0,False,True,False,False,False,False
CC002100,144.09,23,3,0,2036,200000,92988.48,1,8,157.7,2.64,6.75,0,0,1,1,0,True,False,False,False,False,False
CC002101,265.02,18,0,0,166,100000,99495.6,1,9,18.91,6.73,1.54,0,0,0,1,0,True,False,False,False,False,False
CC002102,6.8,17,6,1,2830,500000,257593.28,1,7,64.85,5.24,3.6,1,0,1,1,0,False,False,False,False,False,True
CC002103,821.82,10,1,0,3518,500000,101549.99,1,13,8.43,9.66,14.41,0,0,0,0,0,False,False,False,True,False,False
CC002104,1488.21,4,3,0,1187,100000,43003.42,3,25,32.35,5.35,1.53,0,1,1,1,0,False,False,False,True,False,False
CC002105,200.21,18,6,1,346,200000,97080.95,2,8,58.85,6.55,9.56,1,0,1,1,0,False,True,False,False,False,False
CC002106,523.21,4,5,1,1981,200000,191832.05,3,8,2.51,4.73,1.54,0,0,1,1,0,False,False,False,True,False,False
CC002107,17.33,15,3,0,417,200000,81944.85,1,15,1735.08,20.3,9.16,0,0,1,1,0,False,False,False,False,True,False
CC002108,7.75,5,6,1,1608,500000,395893.58,2,10,212.34,8.54,2.62,1,0,0,1,0,True,False,False,False,False,False
CC002109,10.28,12,2,0,82,500000,432258.06,4,5,29.85,5.02,0.18,0,0,0,1,0,True,False,False,False,False,False
CC002110,6.18,15,3,0,131,500000,252763.23,4,10,8.63,7.44,1.9,0,0,1,1,0,False,True,False,False,False,False
CC002111,35.99,0,6,1,3552,100000,79509.55,2,5,21.84,59.14,2.57,0,0,1,1,0,False,False,False,True,False,False
CC002112,59.59,11,6,1,2772,100000,79938.97,2,12,4.92,0.91,8.1,0,0,1,0,0,False,False,False,True,False,False
CC002113,281.09,9,4,0,573,50000,32927.99,1,9,58.9,7.5,1.66,1,0,1,1,0,False,False,False,False,True,False
CC002114,41.3,19,6,1,35,50000,15380.28,2,15,1.3,5.39,1.71,0,0,0,1,0,True,False,False,False,False,False
CC002115,5.22,17,4,0,1735,100000,24464.16,3,9,26.61,11.74,7.76,0,0,1,0,0,False,False,True,False,False,False
CC002116,20.67,21,4,0,678,50000,36251.71,1,13,1156.42,1.43,1.1,0,0,1,1,0,True,False,False,False,False,False
CC002117,162.78,7,3,0,1847,100000,23741.06,0,16,66.73,17.7,13.23,1,0,0,1,0,False,True,False,False,False,False
CC002118,64.77,11,4,0,1498,100000,81223.42,4,13,56.79,2.79,13.38,1,0,1,1,0,False,True,False,False,False,False
CC002119,52.57,22,0,0,2241,200000,120546.8,2,11,571.25,15.57,0.25,0,0,0,1,0,False,True,False,False,False,False
CC002120,5168.14,12,0,0,3303,200000,155044.27,3,7,8.93,3.89,27.36,0,0,0,1,0,False,False,False,False,True,False
CC002121,21.32,15,2,0,3188,50000,21854.72,1,17,19.01,1.81,4.56,0,0,1,1,0,False,True,False,False,False,False
CC002122,24.76,16,5,1,1980,500000,405769.61,3,13,17.95,1.54,2.59,0,0,1,1,0,False,False,True,False,False,False
CC002123,254.87,2,2,0,49,50000,10091.0,4,13,2.65,0.1,0.13,0,0,0,1,0,False,False,False,False,False,True
CC002124,7.44,21,4,0,407,200000,76445.33,1,10,88.08,11.17,6.17,0,0,1,1,0,False,False,False,False,True,False
CC002125,19.86,18,6,1,887,50000,19507.33,4,11,22.55,4.59,9.58,1,0,1,1,0,False,False,True,False,False,False
CC002126,29.72,13,1,0,287,500000,103191.19,2,16,44.69,21.33,0.12,0,0,0,1,0,False,True,False,False,False,False
CC002127,354.55,14,3,0,2397,100000,70782.5,1,10,29.02,2.66,2.03,0,0,1,1,0,False,False,True,False,False,False
CC002128,4.04,13,2,0,1590,100000,67139.59,3,11,73.79,20.47,11.05,1,0,0,1,0,False,False,False,False,True,False
CC002129,106.37,7,5,1,787,50000,21096.73,1,8,47.15,16.32,3.45,0,1,1,1,0,False,False,False,False,False,True
CC002130,826.98,14,2,0,1037,50000,14660.64,1,8,21.01,2.8,0.02,0,0,1,1,0,False,True,False,False,False,False
CC002131,74.85,12,3,0,2711,200000,98844.62,7,6,13.42,10.85,0.81,0,0,1,1,0,False,True,False,False,False,False
CC002132,101.93,0,6,1,2076,100000,47393.9,1,10,4.39,19.22,2.66,1,0,1,1,0,False,False,False,False,False,True
CC002133,602.28,1,6,1,505,50000,48338.71,2,10,1.59,14.83,14.29,0,0,1,1,0,False,False,True,False,False,False
CC002134,9.56,19,3,0,2754,100000,79385.83,2,10,4.43,16.61,3.2,0,0,1,1,0,True,False,False,False,False,False
CC002135,36.79,5,4,0,392,100000,58244.56,2,12,34.51,5.12,1.23,1,0,1,1,0,False,True,False,False,False,False
CC002136,81.5,15,0,0,1837,100000,58453.88,2,14,23.42,3.7,1.66,1,1,1,0,0,False,False,False,False,True,False
CC002137,67.67,23,4,0,1191,200000,82916.92,0,10,1.92,3.07,9.59,0,0,0,1,0,True,False,False,False,False,False
CC002138,15.01,17,1,0,1761,50000,17909.03,1,10,60.79,26.9,0.93,0,0,1,0,0,False,True,False,False,False,False
CC002139,7.94,14,1,0,2408,200000,199916.14,1,15,32.53,7.2,7.76,0,0,1,1,0,False,False,False,False,True,False
CC002140,11.1,5,6,1,802,500000,122453.73,2,8,240.14,32.38,3.59,0,0,0,1,0,False,False,False,False,True,False
CC002141,6.3,9,3,0,2495,200000,135272.16,1,6,10.02,29.48,2.76,0,0,1,1,0,True,False,False,False,False,False
CC002142,238.54,2,6,1,2192,100000,25543.49,0,13,3.79,0.84,15.6,0,0,1,1,0,False,False,False,True,False,False
CC002143,1.02,14,0,0,3106,500000,461491.78,0,12,19.4,17.87,3.2,1,0,1,1,0,True,False,False,False,False,False
CC002144,21.39,22,2,0,618,500000,463508.99,3,12,56.04,2.91,0.2,0,0,1,1,0,True,False,False,False,False,False
CC002145,2.83,4,2,0,509,50000,13145.09,0,16,30.82,0.73,1.88,0,0,1,1,0,False,False,True,False,False,False
CC002146,266.92,2,0,0,1076,200000,122027.03,2,10,21.34,12.36,2.31,0,0,1,1,0,False,False,True,False,False,False
CC002147,24.96,2,1,0,2456,100000,54920.33,0,13,10.14,8.25,3.44,0,0,1,1,0,False,False,True,False,False,False
CC002148,70.16,23,5,1,647,500000,110416.44,4,13,25.57,4.12,0.38,0,0,1,1,0,False,False,False,False,True,False
CC002149,50.66,10,2,0,88,500000,451158.08,3,7,19.58,3.11,10.15,1,0,0,1,0,False,False,False,False,True,False
CC002150,2.72,21,1,0,2895,100000,62672.52,4,10,17.13,0.27,1.09,1,0,1,1,0,True,False,False,False,False,False
CC002151,902.06,7,4,0,1442,100000,53202.52,1,12,26.87,1.18,8.5,1,0,1,1,0,True,False,False,False,False,False
CC002152,3034.03,6,2,0,873,500000,257603.83,3,11,241.41,6.38,0.7,1,0,1,1,0,True,False,False,False,False,False
CC002153,215.15,20,4,0,3021,100000,50690.83,3,13,226.27,29.32,11.34,0,1,0,1,0,False,False,False,True,False,False
CC002154,22.78,20,4,0,3030,100000,33352.57,1,15,41.19,8.02,3.51,0,0,0,1,0,False,True,False,False,False,False
CC002155,327.4,18,2,0,1577,200000,179238.62,1,16,348.64,12.21,16.85,0,0,1,1,0,True,False,False,False,False,False
CC002156,72.92,18,3,0,2395,200000,149147.69,0,16,23.79,0.98,3.45,1,0,0,1,0,False,False,True,False,False,False
CC002157,33.86,21,3,0,1055,200000,47372.4,2,7,20.62,8.0,6.13,0,0,1,0,0,False,False,False,False,True,False
CC002158,250.33,11,5,1,387,500000,488198.06,1,14,6.27,17.29,9.6,0,0,1,1,0,False,False,False,False,False,True
CC002159,17.64,16,6,1,236,50000,18585.87,4,6,4.31,2.79,2.11,0,1,1,1,0,False,False,True,False,False,False
CC002160,42.84,19,2,0,2398,200000,53380.12,0,12,460.65,6.96,18.43,1,0,0,1,0,False,False,False,False,True,False
CC002161,27.9,11,3,0,2019,200000,99845.78,6,3,7.69,25.46,13.2,0,0,0,1,0,False,False,False,False,True,False
CC002162,14.44,9,4,0,3065,50000,16188.14,2,5,4.57,40.13,2.69,1,0,0,1,0,False,False,True,False,False,False
CC002163,51.0,20,3,0,3153,500000,225198.06,2,7,7.5,47.07,10.19,1,0,1,1,0,False,False,False,True,False,False
CC002164,10958.4,14,0,0,645,500000,170467.67,0,12,9.75,17.07,4.69,0,0,1,1,0,False,False,False,True,False,False
CC002165,6.84,21,1,0,2729,50000,47638.78,4,8,40.83,1.49,1.68,1,0,1,1,0,True,False,False,False,False,False
CC002166,230.69,13,2,0,1485,100000,38307.78,2,11,81.31,5.66,16.13,1,0,1,1,0,False,False,False,True,False,False
CC002167,23.91,22,3,0,2089,200000,177477.98,3,8,461.98,39.11,25.62,1,0,1,0,0,True,False,False,False,False,False
CC002168,88.92,0,3,0,3486,50000,23358.35,0,10,139.67,22.88,1.64,1,0,1,1,0,False,False,True,False,False,False
CC002169,1.66,14,4,0,605,100000,47736.61,0,5,48.3,8.92,4.76,0,0,0,1,0,False,False,False,False,False,True
CC002170,158.07,22,6,1,166,200000,147059.42,4,12,72.33,26.89,0.45,0,0,1,1,0,True,False,False,False,False,False
CC002171,4.11,7,5,1,2177,50000,44263.36,1,12,174.34,9.29,0.24,0,0,1,1,0,True,False,False,False,False,False
CC002172,54.87,10,3,0,2313,200000,143191.3,3,15,4.02,3.42,2.73,0,0,0,1,0,False,True,False,False,False,False
CC002173,1073.12,18,4,0,2809,200000,51193.6,0,12,429.28,1.52,10.75,0,1,1,1,0,False,False,False,False,False,True
CC002174,5207.63,23,1,0,1203,500000,380181.52,2,14,14.56,4.06,5.0,0,1,1,1,0,False,False,False,True,False,False
CC002175,660.67,12,0,0,2710,50000,22941.47,1,9,6.05,4.85,11.36,1,1,1,1,0,False,True,False,False,False,False
CC002176,60.45,10,4,0,2834,500000,107514.04,5,6,36.59,6.3,1.0,0,0,1,0,0,False,True,False,False,False,False
CC002177,201.4,0,5,1,128,200000,47598.7,0,7,326.08,12.99,4.23,0,0,1,1,0,False,False,False,False,False,True
CC002178,773.83,21,4,0,2122,500000,182981.12,0,13,158.88,8.36,1.91,0,0,0,1,0,False,False,False,False,False,True
CC002179,2023.27,9,1,0,3008,500000,430017.35,2,5,288.57,31.11,7.21,0,0,0,1,0,False,True,False,False,False,False
CC002180,1.34,9,3,0,765,500000,370964.1,2,10,210.24,19.98,0.77,1,0,1,1,0,False,True,False,False,False,False
CC002181,7.27,13,6,1,3337,50000,42325.24,1,10,10.29,27.28,3.74,0,0,1,1,0,False,True,False,False,False,False
CC002182,98.25,18,5,1,218,50000,39821.46,1,10,61.51,7.3,0.36,0,0,1,1,0,False,False,False,True,False,False
CC002183,94.89,8,2,0,1389,100000,50971.95,3,12,72.24,1.18,8.87,1,0,1,1,0,True,False,False,False,False,False
CC002184,6.57,19,4,0,2489,100000,85055.57,2,10,10.51,28.46,8.13,0,0,1,1,0,False,False,False,True,False,False
CC002185,103.02,4,2,0,564,100000,32885.52,3,8,127.3,18.21,1.32,0,0,1,1,0,False,False,True,False,False,False
CC002186,9623.4,8,0,0,2185,50000,37899.39,3,7,210.06,6.05,0.67,0,0,0,1,0,False,False,False,True,False,False
CC002187,2382.13,9,1,0,1403,50000,19152.74,2,8,1.56,20.56,2.49,1,0,1,0,0,False,False,True,False,False,False
CC002188,143.21,1,2,0,3214,50000,28494.1,0,12,169.08,6.73,1.38,1,0,1,1,0,True,False,False,False,False,False
CC002189,25.64,6,1,0,167,500000,180471.55,0,9,9.91,0.98,2.1,0,0,0,1,0,False,False,False,False,False,True
CC002190,461.31,9,4,0,1378,100000,30694.43,3,10,449.11,3.52,9.9,1,0,1,1,0,False,False,False,False,False,True
CC002191,44.08,13,6,1,901,500000,427374.4,0,8,186.68,12.28,0.65,1,0,1,1,0,False,False,False,False,True,False
CC002192,5.49,23,2,0,3248,500000,246481.54,1,7,10.74,0.1,1.76,1,0,0,1,0,False,False,False,True,False,False
CC002193,821.67,6,4,0,320,100000,63781.73,6,12,6.9,0.14,1.21,0,0,1,1,0,False,True,False,False,False,False
CC002194,145.81,21,0,0,888,50000,12304.07,3,10,154.25,2.97,2.83,0,0,0,1,0,True,False,False,False,False,False
CC002195,43.05,23,1,0,1502,100000,60170.09,0,5,7.12,7.75,2.64,0,0,1,0,0,False,False,True,False,False,False
CC002196,124.02,8,6,1,2067,50000,29713.45,0,6,24.55,18.1,2.36,0,1,1,1,0,False,False,False,False,True,False
CC002197,47.07,10,2,0,1528,500000,161627.46,0,6,12.97,10.99,3.84,0,0,1,1,0,False,False,True,False,False,False
CC002198,1341.15,7,3,0,854,100000,40185.84,1,6,16.3,0.66,2.29,0,0,0,1,0,False,False,False,True,False,False
CC002199,3165.1,15,2,0,3480,50000,27454.29,0,12,60.53,8.64,1.28,0,0,1,1,0,True,False,False,False,False,False
CC002200,74.48,19,1,0,2305,50000,39931.66,3,13,97.88,3.58,1.26,0,0,1,0,0,False,False,False,False,False,True
CC002201,4.46,10,0,0,2736,100000,30249.4,6,11,168.5,16.16,8.51,0,0,1,1,0,False,False,True,False,False,False
CC002202,10.87,22,2,0,2916,500000,384231.74,3,8,181.81,1.54,12.7,1,0,0,1,0,False,False,False,False,True,False
CC002203,1.27,14,5,1,555,100000,47650.77,0,6,10.76,2.55,7.53,0,0,1,1,0,False,False,False,True,False,False
CC002204,2.86,3,6,1,1091,500000,359811.68,1,14,59.26,5.98,4.4,1,0,1,1,0,False,False,False,True,False,False
CC002205,112.12,21,6,1,1720,100000,72828.25,3,11,98.71,31.54,14.78,0,0,0,1,0,False,False,False,False,False,True
CC002206,323.99,13,3,0,2788,200000,114040.86,1,11,84.18,12.4,1.27,1,0,1,0,0,False,False,False,False,True,False
CC002207,36.99,22,0,0,2967,500000,301658.85,0,10,27.4,4.1,1.59,0,0,1,1,0,False,False,True,False,False,False
CC002208,374.51,22,3,0,2986,500000,285324.91,4,8,52.08,13.77,0.05,1,0,1,1,0,False,False,True,False,False,False
CC002209,71.81,3,3,0,448,500000,117762.67,0,14,82.24,54.7,1.62,0,0,1,1,0,False,True,False,False,False,False
CC002210,1.62,22,2,0,2004,50000,42275.85,4,9,2.32,6.93,6.48,0,0,0,1,0,False,False,False,True,False,False
CC002211,93.15,22,0,0,2490,200000,51070.51,3,8,22.28,7.41,2.44,0,1,1,1,0,False,False,False,True,False,False
CC002212,155.13,7,2,0,1429,200000,126518.66,4,8,7.96,4.26,4.2,0,0,1,0,0,False,False,False,False,False,True
CC002213,20.41,6,2,0,2722,100000,43625.88,1,12,4.46,5.61,10.26,0,0,1,1,0,False,False,False,True,False,False
CC002214,3.6,12,4,0,1175,500000,181810.59,3,10,30.6,18.43,1.0,1,0,1,1,0,False,False,False,True,False,False
CC002215,5.94,13,4,0,1115,50000,12191.71,3,10,1.82,22.72,17.26,0,0,0,1,0,False,False,True,False,False,False
CC002216,98.77,9,5,1,3137,50000,31156.14,1,8,124.38,19.01,0.34,0,0,1,1,0,False,False,False,True,False,False
CC002217,13.0,6,4,0,2112,200000,58874.66,2,7,3.59,2.09,2.13,1,0,1,0,0,False,True,False,False,False,False
CC002218,8.49,13,2,0,3209,50000,41432.63,1,11,5.32,0.86,4.28,0,0,1,1,0,False,False,False,False,False,True
CC002219,119.52,23,1,0,2142,100000,79253.78,4,9,83.84,0.36,6.57,0,1,1,1,0,False,False,False,True,False,False
CC002220,23.96,15,6,1,811,100000,69576.08,4,12,6.39,1.59,5.04,0,0,0,1,0,False,False,True,False,False,False
CC002221,45.04,4,5,1,2894,100000,67466.51,6,12,48.76,1.35,4.5,0,0,1,0,1,False,False,False,False,False,True
CC002222,19387.6,17,4,0,1964,200000,40752.32,1,9,234.7,6.88,7.21,0,0,1,1,0,True,False,False,False,False,False
CC002223,38.59,16,6,1,247,200000,96916.41,3,6,59.03,4.03,2.86,0,0,1,1,0,False,False,False,True,False,False
CC002224,25.68,13,5,1,3400,500000,382266.81,3,14,74.67,14.48,1.88,0,0,1,1,0,False,False,False,False,False,True
CC002225,218.68,10,3,0,1319,200000,108289.1,3,12,5.04,12.0,9.97,0,0,0,1,0,False,False,True,False,False,False
CC002226,9.57,21,6,1,3227,50000,28539.1,0,10,33.84,13.21,0.82,0,1,0,1,0,False,False,False,False,True,False
CC002227,6.45,23,4,0,2377,500000,413756.32,3,8,105.49,6.67,2.59,0,0,1,1,0,False,False,False,False,True,False
CC002228,25.41,12,2,0,865,500000,286954.03,4,9,330.89,8.77,3.93,0,0,1,1,0,False,False,True,False,False,False
CC002229,16.41,21,5,1,1280,100000,44207.34,0,11,15.7,7.63,1.84,1,0,0,1,0,True,False,False,False,False,False
CC002230,410.16,7,0,0,3343,50000,13078.09,0,10,4.73,5.63,2.87,0,0,1,0,0,False,False,True,False,False,False
CC002231,0.52,15,4,0,564,50000,45364.63,2,6,57.9,10.36,0.47,0,0,1,0,0,True,False,False,False,False,False
CC002232,33.52,14,4,0,259,500000,437967.14,1,9,37.3,14.06,0.41,0,0,1,1,0,False,False,False,True,False,False
CC002233,0.84,17,2,0,1508,50000,18231.72,2,15,21.07,24.86,2.01,1,0,1,1,0,False,False,False,True,False,False
CC002234,11.86,17,1,0,3142,200000,184026.31,0,11,5.12,0.18,9.83,0,0,1,1,0,False,True,False,False,False,False
CC002235,0.9,0,2,0,2221,500000,376088.98,0,5,23.73,0.33,4.07,0,0,1,0,0,False,False,False,False,False,True
CC002236,10.18,1,3,0,1120,100000,97731.87,2,13,27.5,13.84,4.33,1,0,0,0,0,False,False,False,False,False,True
CC002237,10.05,16,6,1,2122,50000,11881.49,0,11,3.55,14.33,3.43,0,0,1,1,0,False,False,False,False,False,True
CC002238,2.45,1,4,0,1912,50000,24276.51,2,11,24.05,15.5,8.72,0,0,0,0,0,False,False,True,False,False,False
CC002239,886.6,3,3,0,386,200000,166875.97,5,7,57.76,1.85,0.96,1,0,1,0,0,False,False,True,False,False,False
CC002240,71.4,23,1,0,2696,50000,11811.43,3,12,32.38,2.49,0.03,1,1,1,1,0,True,False,False,False,False,False
CC002241,1.76,0,0,0,2863,200000,108456.9,6,11,34.77,1.19,2.43,1,0,1,1,0,False,False,False,False,False,True
CC002242,17.67,12,5,1,1528,100000,99663.53,1,7,23.2,27.62,11.84,0,1,0,1,0,True,False,False,False,False,False
CC002243,3.22,21,3,0,1000,50000,19075.16,1,7,15.95,7.94,2.96,1,0,0,1,0,True,False,False,False,False,False
CC002244,66.91,9,4,0,3565,100000,62652.28,2,10,456.92,12.97,1.93,0,0,1,1,0,False,False,False,False,True,False
CC002245,290.42,7,4,0,608,100000,87430.85,2,16,35.11,15.93,3.81,0,0,1,1,0,False,True,False,False,False,False
CC002246,8459.53,5,1,0,3334,500000,277726.93,2,7,141.22,11.82,0.23,1,1,1,1,0,True,False,False,False,False,False
CC002247,44.83,12,4,0,666,500000,445178.63,3,12,25.85,7.56,2.5,0,1,1,1,0,False,False,False,False,True,False
CC002248,7.18,4,6,1,2864,200000,185225.64,5,14,28.61,16.12,2.23,0,0,0,0,0,False,False,False,False,True,False
CC002249,129.55,8,3,0,2230,50000,35830.59,1,17,346.61,12.41,0.11,0,1,0,1,0,False,True,False,False,False,False
CC002250,25.27,8,4,0,2965,50000,12765.88,3,6,29.17,22.19,4.92,0,0,1,1,0,False,False,True,False,False,False
CC002251,69.25,4,0,0,1139,500000,408051.83,3,9,8.67,4.74,5.28,1,0,1,1,0,True,False,False,False,False,False
CC002252,1388.56,18,6,1,1118,50000,23291.32,3,12,0.81,6.18,19.0,0,0,1,1,0,True,False,False,False,False,False
CC002253,11.07,3,6,1,2929,200000,84761.91,0,13,1836.45,14.32,7.16,0,0,1,1,0,False,False,True,False,False,False
CC002254,39.03,7,1,0,2159,100000,36328.92,3,14,1.31,3.21,2.24,0,0,1,1,0,True,False,False,False,False,False
CC002255,24.32,22,3,0,2793,100000,64110.8,2,8,13.59,0.16,6.3,0,0,1,0,0,False,False,False,False,True,False
CC002256,22.34,1,2,0,2426,200000,147380.41,3,7,43.38,3.21,0.96,0,0,1,0,0,True,False,False,False,False,False
CC002257,9.42,17,3,0,514,100000,80455.06,2,10,11.53,1.33,6.38,0,0,1,0,0,False,False,False,False,False,True
CC002258,562.73,21,0,0,2581,100000,40591.36,1,14,1.41,7.48,1.77,1,0,0,0,0,False,False,False,True,False,False
CC002259,12.34,11,3,0,1598,500000,100666.84,2,9,5.36,21.17,4.89,0,0,1,1,0,False,False,False,False,True,False
CC002260,8271.47,5,2,0,1309,100000,96449.27,2,15,10.71,17.92,5.42,0,0,0,1,0,False,False,False,True,False,False
CC002261,0.28,13,1,0,1124,100000,67472.57,2,16,3.99,10.63,5.95,1,0,1,1,0,False,False,True,False,False,False
CC002262,19.0,16,4,0,961,50000,39122.65,1,16,11.63,5.32,4.31,0,1,1,1,0,True,False,False,False,False,False
CC002263,400.02,12,3,0,1551,500000,261356.25,1,9,1.27,7.03,7.02,0,0,1,0,0,False,False,False,False,True,False
CC002264,234.37,4,1,0,3560,100000,91774.58,2,11,175.11,3.88,9.55,0,1,0,1,0,False,True,False,False,False,False
CC002265,4.07,15,3,0,843,500000,115089.99,1,9,19.92,18.6,1.82,0,0,1,1,0,True,False,False,False,False,False
CC002266,82.05,7,1,0,92,200000,185514.6,5,11,66.27,1.52,2.87,1,1,0,1,0,False,False,False,False,False,True
CC002267,10.64,6,2,0,3269,50000,30457.3,5,13,27.17,0.16,5.16,0,0,0,0,0,False,True,False,False,False,False
CC002268,8.68,15,5,1,2260,100000,73516.8,2,11,4.8,8.25,0.05,1,0,1,1,0,True,False,False,False,False,False
CC002269,154.54,19,4,0,3146,200000,61300.11,1,10,5.29,12.23,2.55,0,0,1,1,0,True,False,False,False,False,False
CC002270,1837.6,21,0,0,1487,200000,62084.5,2,9,65.92,1.35,0.99,0,0,1,0,0,False,False,False,False,True,False
CC002271,16.38,5,4,0,720,200000,141056.76,3,6,78.17,8.13,0.52,0,0,1,1,0,False,False,False,True,False,False
CC002272,7.52,13,6,1,2694,100000,38368.15,4,12,26.37,4.34,9.52,0,0,1,1,0,False,False,False,False,True,False
CC002273,1301.58,20,3,0,2923,100000,99646.66,2,11,17.37,2.74,4.07,1,0,1,1,0,False,False,False,False,True,False
CC002274,47.33,11,0,0,2067,200000,145424.28,2,12,617.87,2.51,3.79,1,1,1,1,0,False,False,False,False,True,False
CC002275,88.05,22,6,1,2822,200000,126007.83,2,7,3.27,5.49,0.88,0,0,1,1,0,False,False,True,False,False,False
CC002276,1476.18,17,1,0,638,500000,172842.31,4,13,34.56,8.24,6.17,1,0,0,1,0,False,False,True,False,False,False
CC002277,44.8,22,2,0,2186,200000,139838.75,2,16,235.76,7.56,2.8,0,0,1,1,0,False,False,False,False,False,True
CC002278,2.57,23,3,0,3647,500000,132980.56,4,12,192.74,1.56,0.39,1,1,0,1,0,False,True,False,False,False,False
CC002279,66.18,20,5,1,711,200000,62769.65,0,5,273.55,2.21,32.22,1,1,1,1,0,False,False,False,False,True,False
CC002280,18.86,3,2,0,1656,200000,67033.76,2,7,19.74,0.82,5.37,0,0,1,0,0,False,False,False,False,False,True
CC002281,669.18,11,2,0,2226,50000,34547.44,3,10,128.5,10.52,5.3,0,0,0,1,0,False,True,False,False,False,False
CC002282,3.77,10,1,0,3399,100000,22777.27,1,11,68.51,4.2,4.16,1,0,0,0,0,False,True,False,False,False,False
CC002283,49.24,8,1,0,3292,50000,23139.95,0,9,137.67,10.68,27.1,1,0,1,1,0,False,False,True,False,False,False
CC002284,6.38,7,1,0,1380,200000,75005.25,1,8,270.13,4.76,4.55,0,0,1,1,0,False,False,False,True,False,False
CC002285,1307.45,5,3,0,3620,100000,93080.55,6,16,38.41,0.98,13.92,1,0,1,1,0,False,False,False,True,False,False
CC002286,24.95,14,1,0,3288,50000,41196.8,4,7,13.4,2.89,2.13,0,0,1,1,0,False,False,False,False,False,True
CC002287,276.87,7,2,0,1845,200000,67797.37,1,14,5.54,8.36,6.5,1,0,1,0,0,False,False,False,False,True,False
CC002288,2.15,21,6,1,110,100000,50773.15,0,16,9.49,2.6,3.28,0,0,1,1,0,False,False,False,False,False,True
CC002289,7.33,16,2,0,1083,200000,75303.62,8,13,28.13,1.76,8.04,0,0,1,1,0,False,False,False,False,True,False
CC002290,69.19,12,5,1,2908,500000,357292.44,3,21,169.24,7.04,1.69,0,0,1,1,0,True,False,False,False,False,False
